"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Molecular_Function_2026::Lysine N-methyltransferase Activity (GO:0016278)",0.441952279543028,7,25,0.570715281900261,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::B Cell Activation Involved in Immune Response (GO:0002312)",0.442041267391667,3,16,0.865841817048765,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitochondrial Gene Expression (GO:0140053)",0.442078065042328,8,27,0.492457440059879,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Receptor-Mediated Endocytosis (GO:0048261)",0.442171845409947,7,19,0.262073768571266,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Biological_Process_2026::Phosphatidylethanolamine Metabolic Process (GO:0046337)",0.442464408246399,6,18,0.386710994263726,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Multi-pass Transmembrane Protein Insertion Into ER Membrane (GO:0160063)",0.44277884022238,3,8,0.39452831718279,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cell-matrix Adhesion (GO:0007160)",0.442800063043262,31,91,0.116182690981984,"GO_Biological_Process_2026",1,0.889537304337194,"n.s."
"GO_Cellular_Component_2026::Adherens Junction (GO:0005912)",0.442818038290207,45,141,0.1641965909092,"GO_Cellular_Component_2026",1,0.815294765043432,"n.s."
"GO_Biological_Process_2026::Regulation of Secretion (GO:0051046)",0.443105408800857,5,15,0.411720915378334,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Supramolecular Fiber Organization (GO:1902905)",0.443124058248339,26,79,0.190399724241281,"GO_Biological_Process_2026",1,0.946732892380057,"n.s."
"GO_Biological_Process_2026::Establishment of Monopolar Cell Polarity (GO:0061162)",0.443380223436298,3,5,0.136298862930939,"GO_Biological_Process_2026",1,0.889537304337194,"n.s."
"GO_Biological_Process_2026::Regulation of miRNA Catabolic Process (GO:2000625)",0.443531586668129,2,5,0.428036610354466,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043518)",0.443548879618314,4,12,0.441803812345083,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cell Projection Organization (GO:0031346)",0.443919413257344,32,100,0.208067305684475,"GO_Biological_Process_2026",1,0.946732892380057,"n.s."
"GO_Molecular_Function_2026::Poly-ADP-D-ribose Modification-Dependent Protein Binding (GO:0160004)",0.444585642216934,1,5,0.805118413380447,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of ATP Metabolic Process (GO:1903580)",0.444728905750624,8,27,0.492457440059879,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Spindle Assembly Involved in Female Meiosis (GO:0007056)",0.444966180880103,1,7,0.898705059120004,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Fatty Acid Elongation (GO:0030497)",0.445146811306647,3,12,0.693506683448538,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Canonical Inflammasome Complex Assembly (GO:0140632)",0.445262186584583,4,9,0.223651498233578,"GO_Biological_Process_2026",1,0.946732892380057,"n.s."
"GO_Biological_Process_2026::Negative Regulation of D-glucose Transmembrane Transport (GO:0010829)",0.445309260472393,3,11,0.630580965672674,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Acetyltransferase Activator Activity (GO:0010698)",0.445483097594255,2,9,0.763922793482667,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Actin Filament Organization (GO:0007015)",0.445536185862786,50,148,0.0667891445777183,"GO_Biological_Process_2026",1,0.774691583815205,"n.s."
"GO_Biological_Process_2026::Regulation of DNA Replication (GO:0006275)",0.445654194092915,15,68,0.889216407492008,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Protein Phosphatase Binding (GO:0019903)",0.446118122842575,34,112,0.31210039604429,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Signal Release From Synapse (GO:0099643)",0.446696924853026,13,31,0.0649644937213185,"GO_Biological_Process_2026",1,0.774691583815205,"n.s."
"GO_Biological_Process_2026::Regulation of Receptor Signaling Pathway via STAT (GO:1904892)",0.446827386859971,6,17,0.329100659909437,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Armadillo Repeat Domain Binding (GO:0070016)",0.446886539454075,3,8,0.39452831718279,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Cell Motility (GO:2000146)",0.44718559626205,30,112,0.638521732626039,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cholesterol Efflux (GO:0010875)",0.44728602265858,8,17,0.0722732319888959,"GO_Biological_Process_2026",1,0.783930275054826,"n.s."
"GO_Biological_Process_2026::Positive Regulation of DNA Replication (GO:0045740)",0.447322707037522,6,21,0.554663418748999,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Protein Localization to Cajal Body (GO:1904871)",0.447734406583231,2,10,0.815108362370531,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Localization to Cajal Body (GO:1904869)",0.447734406583231,2,10,0.815108362370531,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Antimicrobial Humoral Response (GO:0019730)",0.447762063124133,16,57,0.538344171853424,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Metaphase/anaphase Transition of Cell Cycle (GO:0044784)",0.447772316809381,3,7,0.305669977838577,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Ras Protein Signal Transduction (GO:0046580)",0.448122836203395,5,13,0.283824361864889,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Biological_Process_2026::Exonucleolytic Trimming to Generate Mature 3'-End of 5.8S rRNA Fm Tricistronic rRNA Trans (GO:0000467)",0.448152236301101,2,9,0.763922793482667,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Amine Transport (GO:0051954)",0.448394272739765,2,3,0.189976848728965,"GO_Biological_Process_2026",1,0.946732892380057,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Catecholamine Secretion (GO:0033605)",0.448394272739765,2,3,0.189976848728965,"GO_Biological_Process_2026",1,0.946732892380057,"n.s."
"GO_Biological_Process_2026::Interleukin-3-mediated Signaling Pathway (GO:0038156)",0.448446907919044,2,5,0.428036610354466,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Lipid Localization (GO:1905954)",0.448874469349011,4,9,0.223651498233578,"GO_Biological_Process_2026",1,0.946732892380057,"n.s."
"GO_Biological_Process_2026::Ganglioside Biosynthetic Process (GO:0001574)",0.449027893179438,4,12,0.441803812345083,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Chromosome Condensation (GO:1905821)",0.449110674548404,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Purine Ribonucleoside Monophosphate Catabolic Process (GO:0009169)",0.449198955094563,3,9,0.479966726657396,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Muscle Hypertrophy (GO:0014742)",0.4494109392103,3,14,0.794349031606359,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Defense Response to Bacterium (GO:1900424)",0.449720357374515,5,9,0.0749743048040312,"GO_Biological_Process_2026",1,0.783930275054826,"n.s."
"GO_Molecular_Function_2026::L-serine Transmembrane Transporter Activity (GO:0015194)",0.449903967336959,2,5,0.428036610354466,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Lectin (GO:1990858)",0.449918361560385,4,21,0.877819300733385,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223)",0.449918361560385,4,21,0.877819300733385,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Chemokine (C-C Motif) Ligand 5 Production (GO:0071650)",0.450070857818125,2,5,0.428036610354466,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Response to Biotic Stimulus (GO:0002831)",0.45009695917336,9,37,0.742798151103392,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Iron Ion Binding (GO:0005506)",0.450123812065267,13,49,0.637376282939513,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of T Cell Tolerance Induction (GO:0002664)",0.450419433448894,3,6,0.217658181912564,"GO_Biological_Process_2026",1,0.946732892380057,"n.s."
"GO_Biological_Process_2026::Regulation of Relaxation of Muscle (GO:1901077)",0.450467309832775,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Peptide Cross-Linking (GO:0018149)",0.45065431778675,2,6,0.533225824575417,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Localization to Cell Periphery (GO:1904375)",0.450891564369554,9,25,0.242427872923951,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Molecular_Function_2026::Chromo Shadow Domain Binding (GO:0070087)",0.450982852261859,2,6,0.533225824575417,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Acyl-CoA Oxidase Activity (GO:0003997)",0.451059682105596,3,6,0.217658181912564,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051044)",0.451286633059975,5,13,0.283824361864889,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Biological_Process_2026::Response to Chemokine (GO:1990868)",0.451408589542713,4,13,0.512016901447392,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Toll-Like Receptor 4 Signaling Pathway (GO:0034144)",0.451563253907355,4,11,0.368779323953973,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::AMP Biosynthetic Process (GO:0006167)",0.451611963173124,3,9,0.479966726657396,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Adipose Tissue Development (GO:1904177)",0.451726326483703,5,20,0.694566810292106,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001238)",0.451780554834394,13,36,0.178795159550788,"GO_Biological_Process_2026",1,0.946732892380057,"n.s."
"GO_Biological_Process_2026::Blood Coagulation, Intrinsic Pathway (GO:0007597)",0.452016050840971,3,7,0.305669977838577,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Fatty Acid Biosynthetic Process (GO:0045723)",0.452081804253124,5,11,0.166256187381406,"GO_Biological_Process_2026",1,0.921781467164041,"n.s."
"GO_Biological_Process_2026::Cellular Response to Glucocorticoid Stimulus (GO:0071385)",0.452248329763273,4,12,0.441803812345083,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Meiotic Cell Cycle (GO:0051447)",0.452438233928545,1,3,0.625111917427702,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Monocarboxylic Acid Transport (GO:0015718)",0.452454049368076,16,52,0.371183682949343,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Secretion (GO:0050708)",0.452512560487186,23,74,0.309399382318657,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Cellular_Component_2026::Cis-Golgi Network Membrane (GO:0033106)",0.452622951862948,4,11,0.368779323953973,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Termination of RNA Polymerase II Transcription, poly(A)-coupled (GO:2000804)",0.452930118179004,2,6,0.533225824575417,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Respiratory System Process (GO:0044065)",0.453349976400675,3,5,0.136298862930939,"GO_Biological_Process_2026",1,0.889537304337194,"n.s."
"GO_Biological_Process_2026::Regulation of Necroptotic Process (GO:0060544)",0.453834170456188,7,24,0.521566242903742,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Antiporter Activity (GO:0015297)",0.453894167640262,13,42,0.384518443890914,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Type 2 Mitophagy (GO:1905091)",0.454182509289801,2,7,0.624248163270153,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of CD8-positive, Alpha-Beta T Cell Differentiation (GO:0043378)",0.454245740825366,2,5,0.428036610354466,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Oligosaccharyltransferase Complex B (GO:0160227)",0.45426329246834,2,8,0.700821445299274,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cytokine Production Involved in Inflammatory Response (GO:1900017)",0.454309412323991,9,25,0.242427872923951,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Biological_Process_2026::Chondrocyte Development (GO:0002063)",0.454319594663594,1,4,0.729702052775251,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Histone Methyltransferase Activity (GO:0042054)",0.454319929879996,9,31,0.51147365244843,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Cell Projection Membrane (GO:0031253)",0.454411423232468,26,83,0.278116939453748,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Prevention of Polyspermy (GO:0060468)",0.454417931249021,2,3,0.189976848728965,"GO_Biological_Process_2026",1,0.946732892380057,"n.s."
"GO_Biological_Process_2026::MRNA Metabolic Process (GO:0016071)",0.454490783474868,30,120,0.79014386404318,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pos Reg Insulin Secretion Involved in Cellular Response to Glucose Stimulus (GO:0035774)",0.454599474843968,6,13,0.12497992366273,"GO_Biological_Process_2026",1,0.889537304337194,"n.s."
"GO_Biological_Process_2026::Striated Muscle Tissue Development (GO:0014706)",0.454649768680057,6,22,0.605892820897477,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Poly(G) Binding (GO:0034046)",0.454678968737468,2,8,0.700821445299274,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Spermatoproteasome Complex (GO:1990111)",0.454774043490019,2,5,0.428036610354466,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)",0.454912453367708,5,19,0.646058617851666,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::N-methyltransferase Activity (GO:0008170)",0.455010555668178,7,29,0.738766298099552,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Membrane Raft (GO:0045121)",0.455074942386517,42,144,0.396690431925901,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Dephosphorylation (GO:0035305)",0.45509676506917,2,6,0.533225824575417,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Localization to Cell Junction (GO:1902414)",0.4551472392394,9,30,0.466510601536787,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pyramidal Neuron Development (GO:0021860)",0.455240488670444,2,5,0.428036610354466,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000562)",0.455262315278674,3,7,0.305669977838577,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Biological_Process_2026::Regulation of Postsynapse Organization (GO:0099175)",0.455583528519581,11,34,0.339998398222404,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Fatty Acid Transmembrane Transport (GO:1902001)",0.455883298085726,3,7,0.305669977838577,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Protein Polyubiquitination (GO:1902915)",0.456041322589215,3,8,0.39452831718279,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Histone H3K14 Acetyltransferase Activity (GO:0036408)",0.456057770275311,3,10,0.559180517931211,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Leukotriene-C4 Synthase Activity (GO:0004464)",0.456131712237924,2,5,0.428036610354466,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Response to Endoplasmic Reticulum Stress (GO:1903573)",0.456208284469359,9,29,0.42078627659172,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Mononuclear Cell Migration (GO:0071676)",0.456213365396977,4,14,0.577837101671469,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Phosphatidylcholine Acyl-Chain Remodeling (GO:0036151)",0.456332305200338,6,14,0.169268691624731,"GO_Biological_Process_2026",1,0.921781467164041,"n.s."
"GO_Biological_Process_2026::Exit From Mitosis (GO:0010458)",0.456369156450617,4,11,0.368779323953973,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Progesterone Receptor Signaling Pathway (GO:0050847)",0.456475626065518,3,10,0.559180517931211,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Sumoylation (GO:0033233)",0.456684019184362,5,15,0.411720915378334,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Double-strand Break Repair via Alternative Nonhomologous End Joining (GO:0097681)",0.456723518189843,2,9,0.763922793482667,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Dendritic Spine Morphogenesis (GO:0061003)",0.45676658654017,3,10,0.559180517931211,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Oxidoreductase Activity (GO:0051341)",0.456935574343604,2,4,0.311341511385055,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Astrocyte Differentiation (GO:0048712)",0.456999896981151,2,3,0.189976848728965,"GO_Biological_Process_2026",1,0.946732892380057,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Export From Nucleus (GO:0046825)",0.457010534358749,9,26,0.28502293824844,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Vascular Endothelial Growth Factor Production (GO:0010575)",0.457025120526001,6,22,0.605892820897477,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::CD4 Receptor Binding (GO:0042609)",0.457101606520833,3,8,0.39452831718279,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphatidylinositol-3-phosphate Binding (GO:0032266)",0.457206202625411,14,40,0.201710549344644,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Angiogenesis (GO:0045766)",0.45739007539749,35,99,0.0630298598441639,"GO_Biological_Process_2026",1,0.774691583815205,"n.s."
"GO_Biological_Process_2026::Inner Ear Auditory Receptor Cell Differentiation (GO:0042491)",0.457416672770082,2,4,0.311341511385055,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Leukocyte Mediated Immunity (GO:0002705)",0.457430095569268,1,4,0.729702052775251,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of T-Circle Formation (GO:1904429)",0.457563539286002,3,6,0.217658181912564,"GO_Biological_Process_2026",1,0.946732892380057,"n.s."
"GO_Biological_Process_2026::Mitotic Sister Chromatid Segregation (GO:0000070)",0.457729382947596,27,120,0.925548064423273,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:0072332)",0.4578264784424,12,35,0.251095519610001,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Molecular_Function_2026::Platelet-derived Growth Factor Receptor Binding (GO:0005161)",0.457828078431192,4,11,0.368779323953973,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Increased Oxygen Levels (GO:0036295)",0.458008599500871,3,10,0.559180517931211,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Glycosphingolipid Biosynthetic Process (GO:0006688)",0.458111830035571,9,34,0.637179795101217,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Adipose Tissue Development (GO:1904179)",0.458289934512572,2,10,0.815108362370531,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sterol Transport (GO:0015918)",0.458333546220141,6,19,0.444235867660247,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Promoter Clearance During DNA-templated Transcription (GO:0001109)",0.458472518984613,3,9,0.479966726657396,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::RNA Polymerase II Promoter Clearance (GO:0001111)",0.458472518984613,3,9,0.479966726657396,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::DNA-templated Transcription Initiation (GO:0006352)",0.458551432266351,25,93,0.625043752877157,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Attachment of Mitotic Spindle Microtubules to Kinetochore (GO:1902423)",0.458591671438102,3,10,0.559180517931211,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Odontogenesis (GO:0042476)",0.45868139655012,10,26,0.161970527311027,"GO_Biological_Process_2026",1,0.921781467164041,"n.s."
"GO_Biological_Process_2026::Membrane Bending (GO:0097753)",0.458704946415672,1,5,0.805118413380447,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Targeting to Peroxisome (GO:0006625)",0.458798997895969,3,9,0.479966726657396,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Transferase Complex, Transferring Phosphorus-Containing Groups (GO:0061695)",0.458822525021983,3,7,0.305669977838577,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Toll-Like Receptor 2 Signaling Pathway (GO:0034136)",0.459052443025492,1,4,0.729702052775251,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Nuclear Receptor-Mediated Steroid Hormone Signaling Pathway (GO:0030518)",0.459607742258038,12,43,0.556932650041219,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Secretion by Cell (GO:1903530)",0.459616023205581,13,40,0.310766685124908,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Localization to Endoplasmic Reticulum (GO:1905550)",0.459681710863884,2,5,0.428036610354466,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Muscle Cell Development (GO:0055001)",0.459725151966972,6,16,0.272711770601897,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Biological_Process_2026::Positive Regulation of mRNA Processing (GO:0050685)",0.459873726763136,3,15,0.833375542608888,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Type I Interferon Production (GO:0032481)",0.460263121044542,18,69,0.675049302791792,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Peptidase Activity (GO:0052547)",0.460680578735689,2,4,0.311341511385055,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Molecular_Function_2026::Vascular Endothelial Growth Factor Receptor 2 Binding (GO:0043184)",0.460755691298016,3,7,0.305669977838577,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Proton-transporting V-type ATPase Complex (GO:0033176)",0.461023141709779,4,12,0.441803812345083,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Platelet Aggregation (GO:0070527)",0.461402459847752,10,30,0.31409618505323,"GO_Biological_Process_2026",1,0.992243214378261,"n.s."
"GO_Cellular_Component_2026::Collagen Type XI Trimer (GO:0005592)",0.461425762523853,2,3,0.189976848728965,"GO_Cellular_Component_2026",1,0.872866602268216,"n.s."
"GO_Biological_Process_2026::P Granule Organization (GO:0030719)",0.461473570593709,1,4,0.729702052775251,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pole Plasm Assembly (GO:0007315)",0.461473570593709,1,4,0.729702052775251,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Lymphocyte Differentiation (GO:0045619)",0.461493658718958,6,19,0.444235867660247,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Cytokine Production Involved in Immune Response (GO:0002719)",0.461627161528388,7,17,0.169332140204743,"GO_Biological_Process_2026",1,0.921781467164041,"n.s."
"GO_Biological_Process_2026::Transforming Growth Factor Beta1 Production (GO:0032905)",0.461863755084642,2,3,0.189976848728965,"GO_Biological_Process_2026",1,0.946732892380057,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Stress-Activated Protein Kinase Signaling Cascade (GO:0070303)",0.462146934989022,3,8,0.39452831718279,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Protein-Containing Complex Assembly (GO:0031334)",0.462212480401875,27,94,0.467488903774466,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Membraneless Organelle Assembly (GO:0140694)",0.462922040645924,35,134,0.707783850312013,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::UDP-N-acetylglucosamine Biosynthetic Process (GO:0006048)",0.463072312831576,3,9,0.479966726657396,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::D1 Dopamine Receptor Binding (GO:0031748)",0.463090362997676,2,5,0.428036610354466,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Osteoblast Proliferation (GO:0033688)",0.463247458577279,3,11,0.630580965672674,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Receptor Catabolic Process (GO:2000646)",0.463399057532612,3,7,0.305669977838577,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Stem Cell Population Maintenance (GO:1902455)",0.463424750967749,4,20,0.851241647288802,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Telomeric Loop Disassembly (GO:0090657)",0.46344778889456,4,10,0.295134547018494,"GO_Biological_Process_2026",1,0.991545093093903,"n.s."
"GO_Biological_Process_2026::Negative Regulation of T-helper 17 Type Immune Response (GO:2000317)",0.463481910810786,3,6,0.217658181912564,"GO_Biological_Process_2026",1,0.946732892380057,"n.s."
"GO_Biological_Process_2026::Autophagy of Mitochondrion (GO:0000422)",0.463664341870235,17,60,0.51860922500204,"GO_Biological_Process_2026",1,1,"n.s."
