,Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
304,GO_Biological_Process_2026,Regulation of Cytokine Production Involved in Inflammatory Response (GO:1900015),0.0012990610950522998,0.02328545786392766,0,0,2.485471898197243,16.51872836140074,CHID1;CARD9;NLRC3;NOD2;TICAM1;TNF;ADCY7;RELA;IL17RA;IKBKB;NFKBIA;PER1;ZFP36;IL17REL;CD6;ZC3H12A;SIRPA;HMOX1;ABCD1;EXTL3;MYD88
5539,GO_Molecular_Function_2026,K48-linked Polyubiquitin Modification-Dependent Protein Binding (GO:0036435),0.0010608812395853017,0.023339387270876637,0,0,12.411951348492861,85.00517710789754,RNF31;VCP;UBXN1;MINDY1;IKBKE;UBQLN4
5540,GO_Molecular_Function_2026,RNA Polymerase Inhibitor Activity (GO:0140870),0.0010608812395853017,0.023339387270876637,0,0,12.411951348492861,85.00517710789754,UVSSA;SUPT4H1;NELFB;NELFA;SUPT5H;NELFE
308,GO_Biological_Process_2026,Regulation of Endothelial Cell Apoptotic Process (GO:2000351),0.0013171626320871578,0.02338070238510699,0,0,3.1055349576271185,20.59676303208945,NGFR;CD40;TGFB1;PDPK1;TNFAIP3;FASLG;THBS1;TNF;HLA-G;ICAM1;MAPK7;RGCC;PLCG1;GAS6;PAK4
307,GO_Biological_Process_2026,Negative Regulation of Catalytic Activity (GO:0043086),0.0013171626320871578,0.02338070238510699,0,0,3.1055349576271185,20.59676303208945,NOTCH1;DTX3L;NPRL2;NOSIP;XRCC1;CCAR2;GNAI2;PRDX3;GRM2;OXA1L;ZFP36;LTB4R2;TMBIM1;APBA3;CCR2
306,GO_Biological_Process_2026,Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:0008625),0.0013171626320871578,0.02338070238510699,0,0,3.1055349576271185,20.59676303208945,MOAP1;DAXX;SPI1;DDX47;DIABLO;DAB2IP;FASLG;TRAF2;TNF;DEDD2;TNFRSF1A;BAG3;BAX;FADD;DEDD
309,GO_Biological_Process_2026,Neuron Projection Development (GO:0031175),0.0013355241455772764,0.023630161091907617,0,0,1.7063286677213014,11.293219311273031,PTPRU;BTG2;CNTNAP1;STMN3;GBA1;PQBP1;PPP1R9B;SAMD14;ZFYVE27;EPHB3;DBNL;UNC5A;MAP1S;PRMT1;MINK1;BHLHA15;MAPK8IP3;DNM2;CTTN;GPRIN1;ULK1;SGK1;PPP1R12C;SHANK3;GAS7;TNXB;AGER;CAMSAP1;CDC42;BLOC1S3;MICALL1;MICALL2;CDH23;PLXNA1;NCKAP1L;NCDN;MARK2;PACSIN1;PLXNA3;NTRK1;TOR1A;WHRN;DAB2IP;WNT7A;BAIAP2;EHD1;DLG4;PLXNB1;ZNF335;CDK16;ZPR1
316,GO_Biological_Process_2026,GDP-mannose Biosynthetic Process (GO:0009298),0.0014082231825202204,0.0238398276423562,0,0,20.68382093761015,135.79810659100818,GMPPB;PMM1;GMPPA;MPI;HK1
315,GO_Biological_Process_2026,Response to Cytokine (GO:0034097),0.0013957969203404182,0.0238398276423562,0,0,1.8429587594333117,12.116144896115813,HDAC4;CSF1R;IFITM1;CIITA;SLC22A5;SHMT2;SRC;SRF;CXCR4;ADAR;PSMB10;RELA;CYP27B1;TMEM102;PSMB4;IRAK1;KHSRP;LAMP3;SMPD1;TIMP2;LGALS9;MAP2K7;LDLRAP1;IKBKE;JAK3;MCL1;CD74;DDOST;PML;PSMB8;TLE5;CDK9;MAPKAPK3;DNAJA3;MAPKAPK2;HCLS1;SHFL;TRIM32;MYD88;BCL2L1
320,GO_Biological_Process_2026,Response to Bile Acid (GO:1903412),0.0014082231825202204,0.0238398276423562,0,0,20.68382093761015,135.79810659100818,ALAS1;VDR;DGKQ;GPBAR1;FGFR4
