gene_id	gene_name	tenx	parse
ENSG00000260017.1	ENSG00000260017.1	95.0	110.0
ENSG00000260018.3	MBTPS1-DT	64.0	12.0
ENSG00000260019.3	LINC01992	0.0	1.0
ENSG00000260021.1	ENSG00000260021.1	3.0	3.0
ENSG00000260022.1	ENSG00000260022.1	0.0	1.0
ENSG00000260025.3	CRIM1-DT	1.0	0.0
ENSG00000260027.5	HOXB7	18.0	6.0
ENSG00000260029.2	ENSG00000260029.2	0.0	6.0
ENSG00000260032.3	NORAD	0.0	3581.0
ENSG00000260033.1	ENSG00000260033.1	0.0	1.0
ENSG00000260034.2	LCMT1-AS2	0.0	3.0
ENSG00000260037.5	ENSG00000260037.5	15.0	0.0
ENSG00000260041.6	ENSG00000260041.6	0.0	1.0
ENSG00000260042.1	ENSG00000260042.1	0.0	1.0
ENSG00000260046.1	ENSG00000260046.1	1.0	0.0
ENSG00000260051.1	ENSG00000260051.1	0.0	6.0
ENSG00000260057.7	LINC01571	0.0	2.0
ENSG00000260058.1	ENSG00000260058.1	10.0	3.0
ENSG00000260059.2	ENSG00000260059.2	0.0	112.0
ENSG00000260062.4	GOLGA2P11	1.0	0.0
ENSG00000260063.2	ENSG00000260063.2	17.0	48.0
ENSG00000260070.1	ENSG00000260070.1	1.0	2.0
ENSG00000260075.1	NSFP1	170.0	241.0
ENSG00000260077.2	ENSG00000260077.2	69.0	63.0
ENSG00000260083.4	MIR762HG	5.0	131.0
ENSG00000260084.1	ENSG00000260084.1	45.0	3.0
ENSG00000260086.6	ENSG00000260086.6	41.0	79.0
ENSG00000260088.2	DDX59-AS1	29.0	35.0
ENSG00000260091.1	ENSG00000260091.1	0.0	4.0
ENSG00000260092.1	ENSG00000260092.1	0.0	2.0
ENSG00000260093.2	MSRA-DT	65.0	61.0
ENSG00000260097.3	SPDYE6	5.0	6.0
ENSG00000260101.3	AFTPH-DT	45.0	58.0
ENSG00000260111.1	ENSG00000260111.1	0.0	20.0
ENSG00000260115.2	CDH8-AS1	0.0	1.0
ENSG00000260120.2	ENSG00000260120.2	1.0	2.0
ENSG00000260121.1	ENSG00000260121.1	0.0	22.0
ENSG00000260122.1	ENSG00000260122.1	0.0	1.0
ENSG00000260123.3	CARMAL	8.0	1.0
ENSG00000260126.3	ENSG00000260126.3	86.0	102.0
ENSG00000260132.2	UNKL-AS1	0.0	5.0
ENSG00000260135.8	MMP2-AS1	0.0	514.0
ENSG00000260136.7	ENSG00000260136.7	36.0	5.0
ENSG00000260144.1	ENSG00000260144.1	0.0	211.0
ENSG00000260145.1	ENSG00000260145.1	0.0	50.0
ENSG00000260148.1	CPNE2-DT	9.0	0.0
ENSG00000260156.2	ENSG00000260156.2	0.0	6.0
ENSG00000260158.2	ENSG00000260158.2	0.0	0.0
ENSG00000260166.5	ENSG00000260166.5	0.0	16.0
ENSG00000260167.2	ENSG00000260167.2	45.0	34.0
ENSG00000260170.1	ENSG00000260170.1	97.0	238.0
ENSG00000260171.1	ENSG00000260171.1	0.0	1.0
ENSG00000260172.3	LINC01413	2.0	3.0
ENSG00000260177.2	ENSG00000260177.2	20.0	24.0
ENSG00000260179.1	ENSG00000260179.1	8.0	7.0
ENSG00000260185.1	ENSG00000260185.1	0.0	4.0
ENSG00000260186.6	LINC02137	3.0	8.0
ENSG00000260188.2	ENSG00000260188.2	5.0	0.0
ENSG00000260190.1	ENSG00000260190.1	3.0	3.0
ENSG00000260192.4	LINC02240	33.0	27.0
ENSG00000260193.2	LINC02846	5.0	4.0
ENSG00000260194.1	ENSG00000260194.1	0.0	2.0
ENSG00000260196.1	ENSG00000260196.1	0.0	42.0
ENSG00000260206.1	ENSG00000260206.1	30.0	0.0
ENSG00000260213.6	CENPN-AS1	1.0	4.0
ENSG00000260219.5	CD2BP2-DT	7.0	27.0
ENSG00000260220.7	CCDC187	7.0	12.0
ENSG00000260223.3	ENSG00000260223.3	1.0	1.0
ENSG00000260228.7	CDH13-AS2	1.0	33.0
ENSG00000260229.1	PPIAP51	0.0	4.0
ENSG00000260231.3	KDM7A-DT	125.0	123.0
ENSG00000260232.5	PWRN4	3.0	3.0
ENSG00000260233.5	ZNRD2-DT	149.0	125.0
ENSG00000260234.5	ENSG00000260234.5	0.0	0.0
ENSG00000260236.3	PTPN23-DT	177.0	116.0
ENSG00000260238.6	PMF1-BGLAP	25.0	46.0
ENSG00000260239.3	LINC02533	0.0	1.0
ENSG00000260242.1	ENSG00000260242.1	230.0	290.0
ENSG00000260246.1	ENSG00000260246.1	0.0	3.0
ENSG00000260247.1	SUB1P4	0.0	1.0
ENSG00000260249.3	ENSG00000260249.3	5.0	4.0
ENSG00000260252.1	ENSG00000260252.1	0.0	11.0
ENSG00000260253.2	ENSG00000260253.2	0.0	1.0
ENSG00000260256.1	ENSG00000260256.1	0.0	1.0
ENSG00000260257.2	ENSG00000260257.2	322.0	210.0
ENSG00000260259.2	LINC02166	0.0	13.0
ENSG00000260260.4	SNHG19	832.0	161.0
ENSG00000260261.3	ENSG00000260261.3	9.0	2.0
ENSG00000260262.1	ENSG00000260262.1	1.0	5.0
ENSG00000260264.2	LINC02194	14.0	29.0
ENSG00000260265.2	LINC02562	0.0	8.0
ENSG00000260267.1	ENSG00000260267.1	48.0	82.0
ENSG00000260268.7	LINC00919	0.0	2.0
ENSG00000260269.5	ENSG00000260269.5	66.0	110.0
ENSG00000260271.5	ENSG00000260271.5	179.0	290.0
ENSG00000260272.1	ENSG00000260272.1	11.0	11.0
ENSG00000260273.3	ENSG00000260273.3	92.0	37.0
ENSG00000260274.3	ENSG00000260274.3	56.0	57.0
ENSG00000260277.3	ENSG00000260277.3	19.0	12.0
ENSG00000260278.2	BMP2K-DT	105.0	31.0
ENSG00000260279.4	ENSG00000260279.4	0.0	14.0
ENSG00000260280.5	SLX1B-SULT1A4	145.0	0.0
ENSG00000260281.7	ITFG1-AS1	65.0	15.0
ENSG00000260285.1	TRMT61A-DT	0.0	22.0
ENSG00000260286.4	ARMH2	0.0	3.0
ENSG00000260288.7	ENSG00000260288.7	1.0	5.0
ENSG00000260289.2	ENSG00000260289.2	4.0	12.0
ENSG00000260290.2	ENSG00000260290.2	0.0	0.0
ENSG00000260296.1	ENSG00000260296.1	36.0	73.0
ENSG00000260302.4	LINC01882	390.0	648.0
ENSG00000260303.1	ENSG00000260303.1	0.0	1.0
ENSG00000260304.1	ENSG00000260304.1	0.0	22.0
ENSG00000260305.2	NTRK3-AS1	0.0	1.0
ENSG00000260306.1	ENSG00000260306.1	0.0	90.0
ENSG00000260307.2	PABPC1P13	0.0	0.0
ENSG00000260314.4	MRC1	43.0	30.0
ENSG00000260316.2	ENSG00000260316.2	0.0	1.0
ENSG00000260317.1	LINC02986	129.0	285.0
ENSG00000260329.3	TMEM263-DT	59.0	9.0
ENSG00000260331.1	ENSG00000260331.1	0.0	5.0
ENSG00000260337.5	ENSG00000260337.5	0.0	2.0
ENSG00000260339.3	HEXA-AS1	37.0	35.0
ENSG00000260340.2	LINC02176	1.0	0.0
ENSG00000260342.2	ENSG00000260342.2	0.0	70.0
ENSG00000260345.1	ENSG00000260345.1	0.0	9.0
ENSG00000260349.1	ENSG00000260349.1	1.0	110.0
ENSG00000260350.1	ENSG00000260350.1	0.0	12.0
ENSG00000260352.2	SMG1-DT	79.0	33.0
ENSG00000260360.3	ENSG00000260360.3	46.0	5.0
ENSG00000260364.2	ENSG00000260364.2	2.0	7.0
ENSG00000260366.1	ENSG00000260366.1	0.0	2.0
ENSG00000260367.2	ENSG00000260367.2	6.0	12.0
ENSG00000260368.1	ENSG00000260368.1	126.0	424.0
ENSG00000260369.2	ENSG00000260369.2	6.0	13.0
ENSG00000260370.3	ENSG00000260370.3	0.0	1.0
ENSG00000260371.1	ENSG00000260371.1	148.0	69.0
ENSG00000260372.8	AQP4-AS1	2.0	39.0
ENSG00000260378.2	ENSG00000260378.2	0.0	12.0
ENSG00000260379.1	ENSG00000260379.1	2.0	0.0
ENSG00000260381.3	ENSG00000260381.3	31.0	16.0
ENSG00000260392.7	ENSG00000260392.7	56.0	90.0
ENSG00000260394.3	STUB1-DT	1.0	0.0
ENSG00000260395.1	ENSG00000260395.1	0.0	7.0
ENSG00000260398.1	ENSG00000260398.1	0.0	32.0
ENSG00000260400.1	ENSG00000260400.1	16.0	5.0
ENSG00000260405.1	ENSG00000260405.1	0.0	1.0
ENSG00000260410.2	ENSG00000260410.2	0.0	1.0
ENSG00000260420.4	LINC02182	21.0	119.0
ENSG00000260423.4	LINC02367	5.0	28.0
ENSG00000260425.1	ENSG00000260425.1	0.0	89.0
ENSG00000260428.4	SCX	0.0	5.0
ENSG00000260430.2	ENSG00000260430.2	7.0	10.0
ENSG00000260433.4	LINC01917	2.0	2.0
ENSG00000260439.1	LMF1-AS1	0.0	9.0
ENSG00000260440.5	LINC01544	0.0	1.0
ENSG00000260441.6	ENSG00000260441.6	17.0	11.0
ENSG00000260442.8	ATP2A1-AS1	23.0	2.0
ENSG00000260448.8	LCMT1-AS1	84.0	55.0
ENSG00000260454.3	LINC02957	0.0	1.0
ENSG00000260455.3	NBAT1	1.0	2.0
ENSG00000260456.8	C16orf95	55.0	96.0
ENSG00000260457.2	ENSG00000260457.2	0.0	2.0
ENSG00000260460.1	ENSG00000260460.1	1.0	1.0
ENSG00000260464.1	ENSG00000260464.1	16.0	20.0
ENSG00000260465.1	ENSG00000260465.1	0.0	31.0
ENSG00000260466.2	SLC7A5-AS1	75.0	136.0
ENSG00000260467.1	ENSG00000260467.1	7.0	2.0
ENSG00000260469.4	INSYN1-AS1	0.0	1.0
ENSG00000260473.3	ENSG00000260473.3	5.0	42.0
ENSG00000260475.3	SLC25A28-DT	0.0	24.0
ENSG00000260477.9	LINC01584	0.0	1.0
ENSG00000260488.1	ENSG00000260488.1	0.0	0.0
ENSG00000260490.2	MYL12BP1	0.0	2.0
ENSG00000260492.4	CISTR	0.0	1.0
ENSG00000260493.2	E2F5-DT	142.0	60.0
ENSG00000260495.1	ENSG00000260495.1	15.0	8.0
ENSG00000260496.5	ENSG00000260496.5	139.0	90.0
ENSG00000260498.8	ENSG00000260498.8	4.0	4.0
ENSG00000260500.2	ENSG00000260500.2	1.0	0.0
ENSG00000260509.2	ENSG00000260509.2	2.0	4.0
ENSG00000260510.1	ENSG00000260510.1	0.0	54.0
ENSG00000260519.3	ATP8A1-DT	25.0	19.0
ENSG00000260520.2	ENSG00000260520.2	0.0	0.0
ENSG00000260526.1	AP1AR-DT	22.0	13.0
ENSG00000260528.8	FAM157C	40.0	184.0
ENSG00000260536.1	ENSG00000260536.1	0.0	127.0
ENSG00000260537.2	ENSG00000260537.2	2.0	59.0
ENSG00000260545.1	ENSG00000260545.1	0.0	3.0
ENSG00000260552.4	COSMOC	3.0	5.0
ENSG00000260555.1	ENSG00000260555.1	0.0	1.0
ENSG00000260563.3	ENSG00000260563.3	81.0	44.0
ENSG00000260565.10	ERVK13-1	130.0	1314.0
ENSG00000260568.1	ENSG00000260568.1	4.0	7.0
ENSG00000260570.1	ENSG00000260570.1	0.0	60.0
ENSG00000260572.2	PPM1L-DT	34.0	22.0
ENSG00000260573.5	ENSG00000260573.5	3.0	49.0
ENSG00000260575.2	ENSG00000260575.2	1.0	0.0
ENSG00000260583.1	ENSG00000260583.1	12.0	8.0
ENSG00000260589.1	STAM-DT	105.0	39.0
ENSG00000260590.1	ENSG00000260590.1	0.0	1.0
ENSG00000260592.4	ENSG00000260592.4	0.0	2.0
ENSG00000260593.1	ENSG00000260593.1	0.0	1.0
ENSG00000260594.1	ENSG00000260594.1	0.0	7.0
ENSG00000260596.5	DUX4	0.0	15.0
ENSG00000260604.4	TGILR	0.0	2.0
ENSG00000260612.1	ENSG00000260612.1	3.0	0.0
ENSG00000260613.2	ENSG00000260613.2	19.0	14.0
ENSG00000260616.7	CYLD-AS2	21.0	223.0
ENSG00000260617.1	ENSG00000260617.1	0.0	1.0
ENSG00000260618.1	ENSG00000260618.1	51.0	89.0
ENSG00000260619.1	ENSG00000260619.1	1.0	2.0
ENSG00000260621.1	ENSG00000260621.1	0.0	10.0
ENSG00000260622.1	ENSG00000260622.1	0.0	1.0
ENSG00000260625.5	RUSF1-DT	20.0	22.0
ENSG00000260628.7	ENSG00000260628.7	1.0	0.0
ENSG00000260630.10	SNAI3-AS1	137.0	105.0
ENSG00000260635.1	ENSG00000260635.1	0.0	17.0
ENSG00000260641.3	TSPAN5-DT	26.0	26.0
ENSG00000260642.2	ENSG00000260642.2	0.0	3.0
ENSG00000260645.2	ENSG00000260645.2	4.0	6.0
ENSG00000260646.1	ENSG00000260646.1	0.0	4.0
ENSG00000260647.1	ENSG00000260647.1	6.0	22.0
ENSG00000260657.3	ENSG00000260657.3	16.0	35.0
ENSG00000260658.8	ENSG00000260658.8	42.0	47.0
ENSG00000260659.1	ENSG00000260659.1	0.0	1.0
ENSG00000260661.2	ENSG00000260661.2	81.0	65.0
ENSG00000260664.5	ENSG00000260664.5	0.0	17.0
ENSG00000260669.2	ENSG00000260669.2	26.0	14.0
ENSG00000260672.1	ENSG00000260672.1	0.0	42.0
ENSG00000260676.6	LINC01541	0.0	2.0
ENSG00000260683.2	ENSG00000260683.2	8.0	5.0
ENSG00000260689.2	HNRNPA3P11	0.0	2.0
ENSG00000260691.8	ANKRD20A1	0.0	1.0
ENSG00000260693.1	ENSG00000260693.1	0.0	15.0
ENSG00000260694.1	ENSG00000260694.1	0.0	6.0
ENSG00000260698.1	ENSG00000260698.1	1.0	5.0
ENSG00000260701.3	ENSG00000260701.3	0.0	1.0
ENSG00000260706.6	ENSG00000260706.6	1.0	3.0
ENSG00000260708.3	TBC1D22A-DT	1005.0	163.0
ENSG00000260710.5	UBE2I-AS1	0.0	1.0
ENSG00000260714.1	ENSG00000260714.1	26.0	31.0
ENSG00000260719.2	ENSG00000260719.2	334.0	224.0
ENSG00000260725.2	ENSG00000260725.2	1.0	0.0
ENSG00000260729.1	ENSG00000260729.1	1.0	974.0
ENSG00000260733.1	WWOX-AS2	0.0	25.0
ENSG00000260737.6	LINC01227	0.0	3.0
ENSG00000260741.1	ENSG00000260741.1	0.0	1.0
ENSG00000260742.1	ITPRID2-DT	4.0	13.0
ENSG00000260743.1	ENSG00000260743.1	5.0	9.0
ENSG00000260744.1	ENSG00000260744.1	0.0	7.0
ENSG00000260762.1	ACSM5P1	0.0	1.0
ENSG00000260764.1	ENSG00000260764.1	0.0	1.0
ENSG00000260765.2	CES1P2	0.0	1.0
ENSG00000260773.1	ENSG00000260773.1	0.0	32.0
ENSG00000260777.2	ENSG00000260777.2	0.0	0.0
ENSG00000260778.6	MIR3677HG	54.0	59.0
ENSG00000260782.1	ENSG00000260782.1	3.0	3.0
ENSG00000260785.2	CASC17	0.0	2.0
ENSG00000260790.1	CDR2-DT	0.0	10.0
ENSG00000260798.1	ENSG00000260798.1	0.0	1.0
ENSG00000260803.2	ENSG00000260803.2	7.0	16.0
ENSG00000260804.4	LINC01963	51.0	96.0
ENSG00000260805.4	ENSG00000260805.4	22.0	33.0
ENSG00000260806.2	PAPOLA-DT	37.0	14.0
ENSG00000260807.8	CEROX1	4.0	23.0
ENSG00000260808.1	ENSG00000260808.1	11.0	38.0
ENSG00000260809.1	VPS35P1	0.0	0.0
ENSG00000260810.1	ENSG00000260810.1	6.0	11.0
ENSG00000260814.2	ENSG00000260814.2	0.0	2.0
ENSG00000260823.1	ENSG00000260823.1	12.0	5.0
ENSG00000260828.1	HMGB3P32	3.0	11.0
ENSG00000260830.3	ENSG00000260830.3	11.0	56.0
ENSG00000260832.2	ENSG00000260832.2	0.0	1.0
ENSG00000260834.3	ENSG00000260834.3	1.0	0.0
ENSG00000260836.2	ENSG00000260836.2	1.0	0.0
ENSG00000260840.3	LINC01964	8.0	211.0
ENSG00000260847.1	ENSG00000260847.1	1.0	0.0
ENSG00000260850.5	ENSG00000260850.5	0.0	6.0
ENSG00000260851.7	ENSG00000260851.7	38.0	145.0
ENSG00000260852.2	FBXL19-AS1	21.0	35.0
ENSG00000260853.2	NFATC2IP-AS1	0.0	78.0
ENSG00000260855.1	ENSG00000260855.1	0.0	7.0
ENSG00000260861.6	ENSG00000260861.6	1.0	31.0
ENSG00000260867.2	ENSG00000260867.2	1.0	3.0
ENSG00000260868.1	LINC01960	3.0	2.0
ENSG00000260871.1	ENSG00000260871.1	4.0	0.0
ENSG00000260874.6	ENSG00000260874.6	0.0	5.0
ENSG00000260876.7	LINC01229	4.0	9.0
ENSG00000260877.3	ENSG00000260877.3	3.0	0.0
ENSG00000260879.1	ENSG00000260879.1	13.0	3.0
ENSG00000260884.1	PCHILR	0.0	6.0
ENSG00000260886.3	TAT-AS1	17.0	19.0
ENSG00000260891.1	ENSG00000260891.1	0.0	24.0
ENSG00000260896.7	ARLNC1	0.0	2.0
ENSG00000260898.7	ADPGK-AS1	24.0	94.0
ENSG00000260899.1	ENSG00000260899.1	30.0	34.0
ENSG00000260903.3	XKR7	2.0	12.0
ENSG00000260905.1	LINC02890	1.0	0.0
ENSG00000260907.2	ENSG00000260907.2	2.0	4.0
ENSG00000260908.2	PLA2G10CP	19.0	18.0
ENSG00000260910.3	SWINGN	26.0	124.0
ENSG00000260911.2	ENSG00000260911.2	227.0	160.0
ENSG00000260912.1	ENSG00000260912.1	48.0	21.0
ENSG00000260914.3	ENSG00000260914.3	51.0	7.0
ENSG00000260916.9	CCPG1	11.0	542.0
ENSG00000260917.1	ENSG00000260917.1	38.0	118.0
ENSG00000260918.1	ENSG00000260918.1	7.0	1.0
ENSG00000260919.1	ENSG00000260919.1	0.0	16.0
ENSG00000260920.2	ENSG00000260920.2	16.0	39.0
ENSG00000260922.2	ENSG00000260922.2	0.0	7.0
ENSG00000260924.4	LINC01311	22.0	35.0
ENSG00000260926.4	ENSG00000260926.4	18.0	5.0
ENSG00000260927.3	ENSG00000260927.3	121.0	128.0
ENSG00000260930.3	LINC01416	0.0	4.0
ENSG00000260932.2	ENSG00000260932.2	0.0	3.0
ENSG00000260933.1	ENSG00000260933.1	0.0	1.0
ENSG00000260937.7	ENSG00000260937.7	64.0	17.0
ENSG00000260941.1	LINC00622	0.0	2.0
ENSG00000260942.2	CAPN10-DT	179.0	74.0
ENSG00000260943.2	LINC02555	1.0	2.0
ENSG00000260947.1	ENSG00000260947.1	1.0	1.0
ENSG00000260948.1	ENSG00000260948.1	12.0	80.0
ENSG00000260949.1	ENSG00000260949.1	3.0	5.0
ENSG00000260953.2	ENSG00000260953.2	0.0	9.0
ENSG00000260955.2	ENSG00000260955.2	5.0	4.0
ENSG00000260958.4	ENSG00000260958.4	0.0	1.0
ENSG00000260969.2	WWOX-AS1	0.0	7.0
ENSG00000260970.1	ENSG00000260970.1	0.0	3.0
ENSG00000260971.5	ENSG00000260971.5	0.0	1.0
ENSG00000260973.1	ENSG00000260973.1	0.0	4.0
ENSG00000260976.2	LINC01633	0.0	1.0
ENSG00000260978.3	ENSG00000260978.3	1.0	2.0
ENSG00000260979.2	USP7-AS1	11.0	32.0
ENSG00000260989.1	ENSG00000260989.1	0.0	11.0
ENSG00000260990.2	ENSG00000260990.2	2.0	3.0
ENSG00000260992.1	DOCK9-DT	42.0	15.0
ENSG00000260995.3	ENSG00000260995.3	2.0	2.0
ENSG00000260996.1	ENSG00000260996.1	3.0	6.0
ENSG00000260997.1	ENSG00000260997.1	191.0	107.0
ENSG00000260999.1	ENSG00000260999.1	0.0	27.0
ENSG00000261000.1	ENSG00000261000.1	7.0	39.0
ENSG00000261002.6	VPS39-DT	22.0	74.0
ENSG00000261003.1	ENSG00000261003.1	1.0	5.0
ENSG00000261008.10	LINC01572	543.0	1129.0
ENSG00000261014.3	LINC02165	0.0	0.0
ENSG00000261018.1	ENSG00000261018.1	1.0	3.0
ENSG00000261019.1	ENSG00000261019.1	0.0	5.0
ENSG00000261025.2	ENSG00000261025.2	1.0	0.0
ENSG00000261026.1	ENSG00000261026.1	43.0	412.0
ENSG00000261028.2	ENSG00000261028.2	3.0	4.0
ENSG00000261029.2	MPHOSPH6-DT	150.0	194.0
ENSG00000261033.1	SPECC1-DT	2.0	0.0
ENSG00000261036.3	ENSG00000261036.3	12.0	4.0
ENSG00000261043.6	ENSG00000261043.6	0.0	1.0
ENSG00000261045.3	LINC02129	17.0	10.0
ENSG00000261049.3	ENSG00000261049.3	0.0	53.0
ENSG00000261052.7	SULT1A3	0.0	5.0
ENSG00000261054.1	SYNM-AS2	0.0	6.0
ENSG00000261055.2	ENSG00000261055.2	20.0	7.0
ENSG00000261058.1	ENSG00000261058.1	6.0	2.0
ENSG00000261063.1	ENSG00000261063.1	40.0	14.0
ENSG00000261064.2	LINC02256	57.0	184.0
ENSG00000261065.1	ENSG00000261065.1	0.0	1.0
ENSG00000261067.7	ENSG00000261067.7	1.0	0.0
ENSG00000261070.2	ENSG00000261070.2	1.0	3.0
ENSG00000261071.3	ENSG00000261071.3	0.0	13.0
ENSG00000261075.1	LINC01195	0.0	1.0
ENSG00000261077.1	ENSG00000261077.1	0.0	0.0
ENSG00000261078.2	ENSG00000261078.2	0.0	1.0
ENSG00000261079.2	ENSG00000261079.2	114.0	57.0
ENSG00000261081.1	ENSG00000261081.1	0.0	1.0
ENSG00000261083.4	LINC02516	20.0	55.0
ENSG00000261087.1	ZNNT1	54.0	46.0
ENSG00000261090.3	ENSG00000261090.3	3.0	5.0
ENSG00000261093.1	ENSG00000261093.1	0.0	6.0
ENSG00000261094.3	ENSG00000261094.3	221.0	290.0
ENSG00000261095.1	ENSG00000261095.1	0.0	2.0
ENSG00000261096.1	ENSG00000261096.1	29.0	60.0
ENSG00000261097.2	LINC00563	121.0	169.0
ENSG00000261098.1	ENSG00000261098.1	145.0	168.0
ENSG00000261101.2	ENSG00000261101.2	11.0	79.0
ENSG00000261105.7	LMO7-AS1	4.0	17.0
ENSG00000261113.1	ENSG00000261113.1	1.0	0.0
ENSG00000261115.7	TMEM178B	94.0	215.0
ENSG00000261118.2	ENSG00000261118.2	6.0	94.0
ENSG00000261124.1	ENSG00000261124.1	0.0	12.0
ENSG00000261126.7	RBFADN	0.0	0.0
ENSG00000261130.5	ENSG00000261130.5	3.0	0.0
ENSG00000261136.1	ENSG00000261136.1	0.0	123.0
ENSG00000261141.1	ENSG00000261141.1	0.0	1.0
ENSG00000261143.2	ADAMTS7P3	1.0	1.0
ENSG00000261146.1	ENSG00000261146.1	0.0	1.0
ENSG00000261147.1	ENSG00000261147.1	1.0	1.0
ENSG00000261150.3	EPPK1	0.0	3.0
ENSG00000261151.1	TIPINP2	0.0	1.0
ENSG00000261154.2	LINC02131	0.0	0.0
ENSG00000261156.7	LINC01989	1.0	2.0
ENSG00000261158.1	ENSG00000261158.1	0.0	2.0
ENSG00000261161.2	ENSG00000261161.2	3.0	8.0
ENSG00000261166.2	ENSG00000261166.2	0.0	1.0
ENSG00000261167.1	ENSG00000261167.1	11.0	27.0
ENSG00000261168.1	ENSG00000261168.1	1.0	0.0
ENSG00000261170.2	ENSG00000261170.2	158.0	33.0
ENSG00000261172.2	ENSG00000261172.2	2.0	74.0
ENSG00000261173.3	DNAJA2-DT	43.0	57.0
ENSG00000261175.7	LINC02188	0.0	2.0
ENSG00000261177.2	ENSG00000261177.2	0.0	1.0
ENSG00000261181.1	PLA2G10FP	8.0	2.0
ENSG00000261183.8	SPINT1-AS1	59.0	5.0
ENSG00000261186.2	LINC03100	0.0	7.0
ENSG00000261188.4	TFIP11-DT	19.0	22.0
ENSG00000261191.1	ENSG00000261191.1	0.0	2.0
ENSG00000261194.2	LINC01898	1.0	1.0
ENSG00000261202.3	TNRC6B-DT	12.0	13.0
ENSG00000261204.1	ENSG00000261204.1	0.0	1.0
ENSG00000261207.1	ENSG00000261207.1	0.0	4.0
ENSG00000261208.1	ENSG00000261208.1	0.0	71.0
ENSG00000261210.8	CLEC19A	1.0	1.0
ENSG00000261211.3	ENSG00000261211.3	0.0	2.0
ENSG00000261215.1	ENSG00000261215.1	0.0	2.0
ENSG00000261216.1	ENSG00000261216.1	5.0	3.0
ENSG00000261220.4	ST3GAL1-DT	69.0	28.0
ENSG00000261221.6	ZNF865	158.0	246.0
ENSG00000261231.7	LINC02133	30.0	130.0
ENSG00000261235.2	HSD17B2-AS1	67.0	119.0
ENSG00000261236.9	BOP1	175.0	191.0
ENSG00000261240.2	ENSG00000261240.2	0.0	1.0
ENSG00000261241.9	LINC02128	3.0	0.0
ENSG00000261242.2	ENSG00000261242.2	54.0	40.0
ENSG00000261245.2	ENSG00000261245.2	0.0	1.0
ENSG00000261247.2	GOLGA8T	0.0	2.0
ENSG00000261248.1	ENSG00000261248.1	0.0	1.0
ENSG00000261251.2	EFCAB6-DT	11.0	18.0
ENSG00000261253.3	ENSG00000261253.3	0.0	16.0
ENSG00000261260.3	ENSG00000261260.3	28.0	17.0
ENSG00000261261.4	ENSG00000261261.4	49.0	104.0
ENSG00000261268.3	QKILA	7.0	6.0
ENSG00000261270.1	HERPUD1-IT1	0.0	1.0
ENSG00000261285.7	ENSG00000261285.7	1.0	0.0
ENSG00000261286.1	ATP2C2-AS1	0.0	26.0
ENSG00000261293.1	ENSG00000261293.1	0.0	3.0
ENSG00000261294.1	ENSG00000261294.1	1.0	1.0
ENSG00000261302.8	NUP93-DT	17.0	13.0
ENSG00000261308.5	FIGNL2	0.0	22.0
ENSG00000261310.1	ENSG00000261310.1	0.0	1.0
ENSG00000261312.1	ENSG00000261312.1	0.0	16.0
ENSG00000261313.2	ENSG00000261313.2	0.0	2.0
ENSG00000261316.2	LINC01834	6.0	4.0
ENSG00000261318.2	DIS3L-AS1	26.0	21.0
ENSG00000261320.1	ENSG00000261320.1	0.0	5.0
ENSG00000261324.2	ENSG00000261324.2	0.0	609.0
ENSG00000261325.4	LINC02192	0.0	1.0
ENSG00000261326.5	LINC01355	117.0	128.0
ENSG00000261327.6	ENSG00000261327.6	0.0	3.0
ENSG00000261329.8	ENSG00000261329.8	0.0	13.0
ENSG00000261332.1	ITGAL-AS1	0.0	14.0
ENSG00000261336.1	EIF4BP5	0.0	1.0
ENSG00000261338.2	ENSG00000261338.2	54.0	51.0
ENSG00000261341.7	SMIM47	43.0	44.0
ENSG00000261346.2	ENSG00000261346.2	0.0	29.0
ENSG00000261348.3	LINC02136	1.0	2.0
ENSG00000261351.2	ENSG00000261351.2	0.0	54.0
ENSG00000261357.1	ENSG00000261357.1	0.0	0.0
ENSG00000261359.3	PYCARD-AS1	0.0	38.0
ENSG00000261360.4	OTULIN-DT	209.0	126.0
ENSG00000261362.1	ENSG00000261362.1	0.0	0.0
ENSG00000261366.2	MANEA-DT	306.0	278.0
ENSG00000261369.2	ITFG1-AS2	0.0	98.0
ENSG00000261371.7	PECAM1	1568.0	3102.0
ENSG00000261373.1	VPS9D1-AS1	0.0	33.0
ENSG00000261375.1	GOLGA6L23P	0.0	1.0
ENSG00000261385.1	ENSG00000261385.1	0.0	4.0
ENSG00000261390.9	MAFTRR	9.0	19.0
ENSG00000261392.1	ENSG00000261392.1	1.0	0.0
ENSG00000261393.1	ENSG00000261393.1	15.0	8.0
ENSG00000261394.2	ENSG00000261394.2	0.0	35.0
ENSG00000261399.3	MAPK8IP3-AS1	0.0	9.0
ENSG00000261403.2	ENSG00000261403.2	1.0	0.0
ENSG00000261404.8	PSMD7-DT	133.0	121.0
ENSG00000261407.3	ENSG00000261407.3	2.0	4.0
ENSG00000261408.7	TEN1-CDK3	0.0	1.0
ENSG00000261410.2	CDH13-AS1	0.0	1.0
ENSG00000261411.2	ENSG00000261411.2	0.0	1.0
ENSG00000261416.1	CORO1A-AS1	3.0	24.0
ENSG00000261419.1	PLA2G10DP	89.0	21.0
ENSG00000261420.1	MPC1-DT	35.0	25.0
