"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Biological_Process_2026::Tryptophan Transport (GO:0015827)",0.68221832688128,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of RNA Splicing (GO:0033120)",0.682315072897314,4,25,0.74614388006829,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Acyl-CoA Biosynthetic Process (GO:0071616)",0.682485753334534,3,18,0.710395224799575,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Protein Tyrosine Kinase Activity (GO:0061099)",0.682755338301155,2,11,0.662281753951629,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::TRNA Decay (GO:0016078)",0.68290128254429,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of DNA-templated Transcription Initiation (GO:2000143)",0.68341974078131,2,11,0.662281753951629,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Reg of Cardiac Muscle Cell Action Potential Involved in Regulation of Contraction (GO:0098909)",0.683770631539148,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::L-histidine Transmembrane Transport (GO:0089709)",0.683908805452935,1,4,0.579622623476636,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Histone H4 Reader Activity (GO:0140008)",0.683923854724734,3,18,0.710395224799575,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cytokinesis (GO:0032467)",0.684109448967203,5,31,0.749375920475684,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Macrophage Cytokine Production (GO:0010936)",0.684202654446716,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Synaptic Vesicle Fusion to Presynaptic Active Zone Membrane (GO:0031630)",0.684270735532204,1,4,0.579622623476636,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Synaptic Vesicle Membrane Organization (GO:1901632)",0.684270735532204,1,4,0.579622623476636,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Filopodium Membrane (GO:0031527)",0.684444049861619,2,11,0.662281753951629,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Cellular_Component_2026::RDNA Heterochromatin (GO:0033553)",0.684659146638282,1,5,0.661523121029127,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Ferroptosis (GO:0110075)",0.684799653528476,5,29,0.692226620945802,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Nucleobase Transport (GO:0015851)",0.684820579514598,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Ribosome Disassembly (GO:0032790)",0.684914577225497,7,43,0.7590987115535,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Non-motile Cilium Assembly (GO:1905515)",0.685067013729105,5,31,0.749375920475684,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Bicellular Tight Junction Assembly (GO:1903348)",0.685083670450666,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Geranylgeranylation (GO:0018344)",0.68519282890582,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Sterol Sensor Activity (GO:0032935)",0.685628566715629,1,5,0.661523121029127,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Inflammatory Response to Wounding (GO:0090594)",0.68581122780682,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Macrophage Proliferation (GO:0120041)",0.685909140656872,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Macrophage Proliferation (GO:0120040)",0.685909140656872,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Transaminase Activity (GO:0008483)",0.68640948752766,1,6,0.727472324071356,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Feeding Behavior (GO:0060259)",0.686663375974444,2,10,0.608268907647084,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Natural Killer Cell Mediated Immunity (GO:0002716)",0.686718383616692,3,17,0.671387598730903,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Oligosaccharide Biosynthetic Process (GO:0009312)",0.68719417051278,3,17,0.671387598730903,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Maintenance of Mitotic Sister Chromatid Cohesion (GO:0034088)",0.687295330076613,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Epithelial Structure Maintenance (GO:0010669)",0.68731676218322,3,17,0.671387598730903,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Natural Killer Cell Differentiation (GO:0032823)",0.687493790968505,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitochondrial RNA Modification (GO:1900864)",0.687726975499007,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Establishment of Protein Localization (GO:0070201)",0.688447653923044,2,13,0.752147837923957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Endonucleolytic Clvg to Generate Mature 5'-End of SSU-rRNA Fm (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000472)",0.688456122899854,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::RRNA 5'-End Processing (GO:0000967)",0.688456122899854,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Metabolic Process (GO:0051246)",0.688868866291777,14,77,0.658198136022611,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Neurotrophin TRK Receptor Signaling Pathway (GO:0048011)",0.688931792390293,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of NK T Cell Activation (GO:0051133)",0.688990456737609,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Protein-lysine N-methyltransferase Activity (GO:0016279)",0.689130713797933,9,51,0.684264911000606,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Schwann Cell Differentiation (GO:0014037)",0.68915680256324,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lipid Transport Across Blood-Brain Barrier (GO:1990379)",0.689410147888548,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cellular Response to Vascular Endothelial Growth Factor Stimulus (GO:1902547)",0.689515583218965,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Calcium-Mediated Signaling (GO:0050848)",0.68954443285817,6,36,0.728952730917288,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Double-Strand Break Repair (GO:2000780)",0.689559570249531,6,36,0.728952730917288,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Dermatan Sulfotransferase Activity (GO:0120534)",0.689601293258101,1,4,0.579622623476636,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Cold (GO:0070417)",0.689777263711552,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Blood Coagulation (GO:0030194)",0.689818762054066,3,16,0.628642844882224,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::RNA 3'-End Processing (GO:0031123)",0.690212664024455,9,55,0.770143885805827,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Hrd1p Ubiquitin Ligase Complex (GO:0000836)",0.69049776066984,1,6,0.727472324071356,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Interleukin-1 Production (GO:0032692)",0.690737286769378,5,28,0.660507843860342,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein K63-linked Ubiquitination (GO:0070534)",0.69078506444583,11,62,0.684808790513457,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Epithelial Cell Proliferation (GO:0050680)",0.691180461601446,10,57,0.695506986749577,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Endoplasmic Reticulum Tubular Network Organization (GO:0071786)",0.691199089616697,3,19,0.745730054907235,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Fibroblast Apoptotic Process (GO:2000271)",0.691309353092214,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cellular Response to Hypoxia (GO:1900037)",0.69137758430263,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Phosphatidylglycerol Biosynthetic Process (GO:0006655)",0.691788210999467,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::L-alpha-amino Acid Transmembrane Transport (GO:1902475)",0.691854745066845,6,33,0.643710857483166,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of JUN Kinase Activity (GO:0043508)",0.691919949838322,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Tumor Necrosis Factor (GO:0071356)",0.691956829141823,14,79,0.697202353605344,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::PiRNA Processing (GO:0034587)",0.692206784144529,2,13,0.752147837923957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein auto-ADP-ribosylation (GO:0070213)",0.692330655482067,2,12,0.710123362916493,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Unsaturated Fatty Acid Metabolic Process (GO:0033559)",0.692454010108711,8,42,0.589851366888247,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cell Cycle Phase Transition (GO:1901987)",0.692516060207557,6,36,0.728952730917288,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Epithelial Cell Apoptotic Process (GO:1904019)",0.692715261760055,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Neutral Lipid Catabolic Process (GO:0046461)",0.692975508505532,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Interleukin-17A-mediated Signaling Pathway (GO:0038173)",0.693029889653863,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lysosomal Protein Catabolic Process (GO:1905146)",0.693214466051281,2,12,0.710123362916493,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Autoubiquitination (GO:1902498)",0.693567844645483,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Skeletal Muscle Satellite Cell Proliferation (GO:0014842)",0.693672698947127,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Protein Targeting to Membrane (GO:0090315)",0.694240693637175,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitochondrial Translational Elongation (GO:0070125)",0.69429796051566,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cytoplasmic Translational Elongation (GO:0002182)",0.694541854598486,6,36,0.728952730917288,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Import Into Peroxisome Matrix, Substrate Release (GO:0044721)",0.69461524340484,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Deuterosome (GO:0098536)",0.694646909483464,1,6,0.727472324071356,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Superoxide Metabolic Process (GO:0090322)",0.694767213661472,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Targeting to Membrane (GO:0006612)",0.694946456414865,11,62,0.684808790513457,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Pentose-Phosphate Shunt (GO:0043456)",0.695243962210716,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Protein Localization to Chromatin (GO:0120186)",0.695632076665481,2,10,0.608268907647084,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Neuron Apoptotic Process (GO:0043523)",0.695862191930644,18,98,0.649608885999498,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Clathrin Coat Assembly (GO:0048268)",0.695971254472715,3,16,0.628642844882224,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Signal Release From Synapse (GO:0099643)",0.696159884883726,6,31,0.578729959252344,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Lysosomal Protein Catabolic Process (GO:1905167)",0.696170212254753,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mitochondrial Membrane Permeability Involved in Apoptotic Process (GO:1902108)",0.696184853492229,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Histone H4K16ac Reader Activity (GO:0140046)",0.696264728020571,1,6,0.727472324071356,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Signaling Receptor Activity (GO:2000272)",0.696427156915833,2,12,0.710123362916493,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Fatty-acyl-CoA Biosynthetic Process (GO:0046949)",0.696614348954684,4,25,0.74614388006829,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Osmotic Stress (GO:0071470)",0.696656855296768,5,30,0.721852378342887,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Glycolytic Process (GO:0045820)",0.696706233513974,2,10,0.608268907647084,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Purine Nucleotide Catabolic Process (GO:0033122)",0.696706233513974,2,10,0.608268907647084,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::L-valine Catabolic Process (GO:0006574)",0.69677126156716,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Valine Metabolic Process (GO:0006573)",0.69677126156716,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Pentosyltransferase Activity (GO:0016763)",0.696849106754317,6,36,0.728952730917288,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cellular Response to Osmotic Stress (GO:0106049)",0.697028772009528,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Mitotic Nuclear Division (GO:0045840)",0.697175309251187,5,31,0.749375920475684,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Glucocorticoid Biosynthetic Process (GO:0031946)",0.697769761197177,1,4,0.579622623476636,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sterol Homeostasis (GO:0055092)",0.697819709261892,12,66,0.653657155997375,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::PRC1 Complex (GO:0035102)",0.69785593001455,3,16,0.628642844882224,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Transmembrane-ephrin Receptor Activity (GO:0005005)",0.698069083279035,2,11,0.662281753951629,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitochondrial DNA Repair (GO:0043504)",0.698147709868615,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of DNA Repair (GO:0045739)",0.69821312371127,13,75,0.724816405992054,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mo-molybdopterin Cofactor Biosynthetic Process (GO:0006777)",0.698485824005368,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mo-molybdopterin Cofactor Metabolic Process (GO:0019720)",0.698485824005368,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Molybdopterin Cofactor Biosynthetic Process (GO:0032324)",0.698485824005368,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitotic G2/M Transition Checkpoint (GO:0044818)",0.698494393171742,8,51,0.80313124825843,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Microtubule Polymerization or Depolymerization (GO:0031109)",0.69852614386971,4,23,0.681820494322383,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::S-adenosylmethionine Metabolic Process (GO:0046500)",0.6987432016672,2,13,0.752147837923957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitotic Cytokinesis (GO:0000281)",0.699148078346701,10,62,0.79320260751907,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Response to Endoplasmic Reticulum Stress (GO:1905898)",0.699196709929354,5,28,0.660507843860342,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Microglial Cell Mediated Cytotoxicity (GO:1904149)",0.699296053238461,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Glycolytic Process (GO:0006110)",0.699549992504856,7,38,0.629954805723677,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::C4-dicarboxylate Transmembrane Transporter Activity (GO:0015556)",0.699585164078081,2,11,0.662281753951629,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Purine Ribonucleoside Metabolic Process (GO:0046128)",0.699756690309607,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of MHC Class II Biosynthetic Process (GO:0045346)",0.699893287501602,2,12,0.710123362916493,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Inclusion Body Assembly (GO:0090083)",0.699980721144444,2,12,0.710123362916493,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Cytokine Stimulus (GO:0071345)",0.699999883256575,50,279,0.768158213193948,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Alpha-Beta T Cell Differentiation (GO:0046637)",0.700052159760764,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cardiac Muscle Cell Proliferation (GO:0060043)",0.700668963903159,3,18,0.710395224799575,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Glycoprotein Metabolic Process (GO:1903019)",0.700761601251016,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051045)",0.700886251397451,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitotic DNA Replication (GO:1902969)",0.700946340383397,2,11,0.662281753951629,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Adenosine Metabolic Process (GO:0046085)",0.70095803904588,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::T Cell Differentiation in Thymus (GO:0033077)",0.701241994608602,2,13,0.752147837923957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Lipase Activity (GO:0060193)",0.701416813063778,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Microtubule Severing (GO:0051013)",0.701423994609479,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lysosome Organization (GO:0007040)",0.701463920020538,9,50,0.660003288920575,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::T Cell Act via T Cell Rec Contact With Antigen Bound to MHC Mol on Antigen Presenting Cell (GO:0002291)",0.701478407401682,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Meiosis I (GO:0007127)",0.701515540014916,3,20,0.777528111387773,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cell Cycle G2/M Phase Transition (GO:0044839)",0.701573604896676,8,46,0.69708975648452,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Dephosphorylation (GO:0035305)",0.701993876002289,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Fever Generation (GO:0031622)",0.702131392162602,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Mitogen-activated Protein Kinase P38 Binding (GO:0048273)",0.702335151795064,1,6,0.727472324071356,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Ribosome-associated Ubiquitin-Dependent Protein Catabolic Process (GO:1990116)",0.702539438872398,3,18,0.710395224799575,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Protein Deubiquitination (GO:1903003)",0.702725178080072,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Vascular Endothelial Growth Factor Receptor Binding (GO:0005172)",0.702767437172346,2,11,0.662281753951629,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Antifungal Innate Immune Response (GO:1905034)",0.702919022046623,1,4,0.579622623476636,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Folic Acid-Containing Compound Metabolic Process (GO:0006760)",0.70315930541476,3,18,0.710395224799575,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::RNA Polymerase Binding (GO:0070063)",0.703316304543373,3,19,0.745730054907235,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Stem Cell Differentiation (GO:2000737)",0.703334559716745,2,12,0.710123362916493,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of MDA-5 Signaling Pathway (GO:0039533)",0.703553426077895,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Localization to Axon (GO:0099612)",0.703571023072268,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of ER to Golgi Vesicle-Mediated Transport (GO:0060628)",0.703693108943859,3,20,0.777528111387773,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Monoatomic Ion Transport (GO:0043269)",0.7038842970277,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::CXCR Chemokine Receptor Binding (GO:0045236)",0.70390091796985,1,7,0.780575989446166,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Atrial Cardiac Muscle Tissue Development (GO:0003228)",0.703987562457563,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Organic Anion Transport (GO:0015711)",0.704442477781355,14,77,0.658198136022611,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Purine Nucleoside Metabolic Process (GO:0042278)",0.704597605265827,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphotransferase Activity, Nitrogenous Group as Acceptor (GO:0016775)",0.704611952611775,1,5,0.661523121029127,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Integrated Stress Response Signaling (GO:0140467)",0.704688172039109,7,38,0.629954805723677,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Spindle Assembly Involved in Female Meiosis (GO:0007056)",0.704722542271544,1,7,0.780575989446166,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cellular Response to Stress (GO:0080135)",0.704820853132376,18,108,0.804091128719166,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Immune Response-Inhibiting Cell Surface Receptor Signaling Pathway (GO:0002767)",0.70488907551564,4,23,0.681820494322383,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Cation Transmembrane Transport (GO:1904063)",0.705178615232182,2,11,0.662281753951629,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Plasma Membrane Organization (GO:0007009)",0.705353150959873,12,68,0.695810492991995,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein de-ADP-ribosylation (GO:0051725)",0.705392052878831,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Leukocyte Differentiation (GO:0002521)",0.705477447634304,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Protein Localization (GO:1903828)",0.705483788228286,10,59,0.737664358862813,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)",0.705502513248962,3,19,0.745730054907235,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Mitotic Sister Chromatid Segregation (GO:0062033)",0.7056000895525,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Autophagosome Membrane (GO:0000421)",0.705940639076549,8,47,0.720868435776248,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::7-Methylguanosine mRNA Capping (GO:0006370)",0.706032382100372,1,7,0.780575989446166,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::7-Methylguanosine RNA Capping (GO:0009452)",0.706032382100372,1,7,0.780575989446166,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Dicarboxylic Acid Transmembrane Transporter Activity (GO:0005310)",0.706049868025217,4,23,0.681820494322383,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Targeting to Vacuole Involved in Autophagy (GO:0071211)",0.706137964910099,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
