Gene_set,Term,P-value,Adjusted P-value,P-value (naive),Adjusted P-value (naive),Odds Ratio,numDEInCat,numInCat,classification,Genes
GO_Cellular_Component_2026,Spliceosomal tri-snRNP Complex (GO:0097526),4.42330545313591e-09,1.8799048175827618e-07,9.8468534549698e-09,4.184912718362165e-07,8.33517044294754,22,33,GC-robust,CD2BP2;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;PRPF31;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;TXNL4A;TXNL4B;USP39;ZMAT2
GO_Cellular_Component_2026,U4/U6 X U5 tri-snRNP Complex (GO:0046540),4.42330545313591e-09,1.8799048175827618e-07,9.8468534549698e-09,4.184912718362165e-07,8.33517044294754,22,33,GC-robust,CD2BP2;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;PRPF31;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;TXNL4A;TXNL4B;USP39;ZMAT2
GO_Cellular_Component_2026,Mitochondrial Intermembrane Space (GO:0005758),9.037242655756441e-09,3.5453798111044503e-07,1.67648000227642e-08,6.107177151149816e-07,4.296730153379404,35,69,GC-robust,ARL2;BLOC1S1;CHCHD10;CHCHD2;CHCHD5;CMC1;CMC4;COA4;COA6;COX17;COX19;COX4I1;COX5A;COX6C;CYCS;HAX1;NDUFA8;NDUFB7;NME4;PPOX;PRELID1;PRELID3B;REXO2;SOD1;STAR;STMP1;STOML2;TIMM10;TIMM13;TIMM29;TIMM8A;TIMM8B;TIMM9;TRIAP1;UQCC2
GO_Cellular_Component_2026,Mitochondrial Ribosome (GO:0005761),1.34423283080049e-08,4.896848169344642e-07,1.46473707811777e-08,5.746276229538944e-07,14.159502446982055,17,22,GC-robust,MRPL11;MRPL13;MRPL18;MRPL20;MRPL28;MRPL32;MRPL34;MRPL35;MRPL39;MRPL40;MRPL43;MRPL49;MRPL51;MRPL57;MRPS12;MRPS14;MTG1
GO_Cellular_Component_2026,Nucleolus (GO:0005730),4.25848260037977e-08,1.447884084129122e-06,1.5509918314337e-06,4.394476855728817e-05,1.624131022847918,179,643,GC-robust,ABHD14B;ABT1;AK6;ALKBH2;ANAPC11;ANG;ANP32B;APEX1;ARL2;ARL4A;BRIX1;BUD23;C1D;CAPG;CASP6;CCDC137;CENPV;CERKL;CIAPIN1;COIL;CSTB;CUTC;DDX24;DDX28;DDX50;DEDD;DEK;DKC1;DNAJB9;DNAJC21;DOLK;EBNA1BP2;EDF1;EEF1A1;EID3;ENDOV;EXOSC1;EXOSC4;EXOSC5;EXOSC6;EXOSC8;FAM32A;FAU;FBL;FEN1;FRG1;FSAF1;GET3;GRWD1;GTF2H5;H1-10;H1-2;HDHD3;HINFP;HIRIP3;HMGB2;HMGN2;IFI35;ILF2;IMP3;IMP4;ISG20;KNOP1;KRR1;LLPH;LSM6;LYAR;MAD2L1BP;MAGED2;MAGEH1;MCRS1;MEAF6;METTL18;METTL5;MIF4GD;MRTO4;MYC;NGDN;NIFK;NIP7;NLE1;NOL12;NOL7;NOP16;NOP53;NPM1;NPM2;NPM3;NSA2;NSUN5;NUCKS1;NUSAP1;P3H4;PA2G4;PAK1IP1;PARP1;PDCD2;PIH1D1;PIM1;PIN4;POP4;POP5;POP7;PPP1CC;PSIP1;PWP1;PYM1;RAC1;RAD51;RAN;RBIS;RBM7;RBMX2;RGCC;RIOX1;RPL10A;RPL11;RPL13;RPL13A;RPL19;RPL23;RPL23A;RPL26;RPL27;RPL29;RPL35;RPL36;RPL4;RPL5;RPL7;RPL7A;RPL8;RPL9;RPS10;RPS11;RPS13;RPS14;RPS19;RPS19BP1;RPS2;RPS25;RPS26;RPS27A;RPS27L;RPS3;RPS3A;RPS6;RPS7;RPS9;RRP36;RRP9;RRS1;RSL1D1;RSL24D1;SAP30L;SBDS;SFR1;SIRT6;SIRT7;SLBP;SLX9;SNRNP35;SNU13;SRP19;STAG3;SUB1;SUMO1;TAF13;TRMT10A;TUT1;UBE2I;UBE2M;UPF3A;UTP11;UTP3;WDR46;XRCC6;ZNF404;ZNF771
GO_Cellular_Component_2026,Nuclear Lumen (GO:0031981),8.70288302555867e-08,2.676536685908097e-06,3.33763369270347e-06,8.958911490940893e-05,1.5926384286797877,182,663,GC-robust,ABHD14B;ABT1;AK6;ALKBH2;ANAPC11;ANG;ANP32B;APEX1;ARL2;ARL4A;BIRC5;BRIX1;BUD23;C1D;CAPG;CASP6;CCDC137;CENPV;CERKL;CIAPIN1;COIL;CSTB;CUTC;DDX24;DDX28;DDX50;DEDD;DEK;DKC1;DNAJB9;DNAJC21;DOLK;EBNA1BP2;EDF1;EEF1A1;EID3;ENDOV;EXOSC1;EXOSC4;EXOSC5;EXOSC6;EXOSC8;FAM32A;FAU;FBL;FEN1;FRG1;FSAF1;GET3;GRWD1;GTF2H5;H1-10;H1-2;HDHD3;HINFP;HIRIP3;HMGB2;HMGN2;IFI35;ILF2;IMP3;IMP4;ISG20;KNOP1;KRR1;LLPH;LSM6;LYAR;MAD2L1BP;MAGED2;MAGEH1;MCRS1;MEAF6;METTL18;METTL5;MIF4GD;MRTO4;MYC;NGDN;NIFK;NIP7;NLE1;NOL12;NOL7;NOP16;NOP53;NPM1;NPM2;NPM3;NSA2;NSUN5;NUCKS1;NUSAP1;P3H4;PA2G4;PAK1IP1;PARP1;PDCD2;PIH1D1;PIM1;PIN4;POP4;POP5;POP7;PPP1CC;PSIP1;PWP1;PYM1;RAC1;RAD51;RAN;RBIS;RBM7;RBMX2;RGCC;RIOX1;RPL10A;RPL11;RPL13;RPL13A;RPL19;RPL23;RPL23A;RPL26;RPL27;RPL29;RPL35;RPL36;RPL4;RPL5;RPL7;RPL7A;RPL8;RPL9;RPS10;RPS11;RPS13;RPS14;RPS19;RPS19BP1;RPS2;RPS25;RPS26;RPS27A;RPS27L;RPS3;RPS3A;RPS6;RPS7;RPS9;RRP36;RRP9;RRS1;RSL1D1;RSL24D1;SAP30L;SBDS;SFR1;SIRT6;SIRT7;SLBP;SLX9;SNRNP35;SNU13;SRP19;STAG3;SUB1;SUMO1;SWI5;TAF13;TERF2IP;TRMT10A;TUT1;UBE2I;UBE2M;UPF3A;UTP11;UTP3;WDR46;XRCC6;ZNF404;ZNF771
GO_Cellular_Component_2026,Precatalytic Spliceosome (GO:0071011),8.92178895302699e-08,2.676536685908097e-06,2.48232841361407e-07,8.43991660628784e-06,4.490370859469572,28,54,GC-robust,LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MAGOHB;MFAP1;PHF5A;PRPF31;RBMX2;RNF113A;SF3B5;SNRNP27;SNRNP35;SNRPB;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNU13;TXNL4A;WBP4;ZMAT2
GO_Biological_Process_2026,"Mitochondrial Electron Transport, Cytochrome C to Oxygen (GO:0006123)",1.20418437894311e-08,2.7538770450752814e-06,2.35177611917205e-08,5.179133631332226e-06,inf,11,11,GC-robust,COX4I1;COX5A;COX5B;COX6A1;COX6B1;COX6C;COX7A2;COX7B;COX7C;COX8A;CYCS
GO_Biological_Process_2026,Spliceosomal snRNP Assembly (GO:0000387),1.37337925798623e-08,3.024486321476342e-06,2.70227438088359e-08,5.738472667404939e-06,4.173761768317642,35,70,GC-robust,CD2BP2;COIL;GEMIN2;GEMIN6;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;PHF5A;PRPF31;RBM42;SF3B5;SF3B6;SNRNP27;SNRPA;SNRPB;SNRPB2;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNU13;SRSF10;SRSF12;STRAP;TSSC4;TXNL4A;TXNL4B;USP39
GO_Biological_Process_2026,RRNA Processing (GO:0006364),1.51147059089011e-08,3.2097157619402123e-06,5.40899250559047e-08,1.0720623146080312e-05,2.839265145402972,55,136,GC-robust,C1D;DKC1;EBNA1BP2;EIF6;EXOSC4;EXOSC5;FBL;FSAF1;IMP3;IMP4;KRR1;LSM6;LYAR;METTL5;MRM1;MRTO4;NGDN;NOB1;NOL7;NOP53;NSA2;PIH1D1;PIN4;POP4;RPL11;RPL14;RPL26;RPL27;RPL35A;RPL5;RPL7;RPL7A;RPS14;RPS15;RPS16;RPS17;RPS19;RPS24;RPS25;RPS27;RPS27L;RPS28;RPS6;RPS7;RRP15;RRP36;RRP9;SBDS;SNU13;TRMT112;TSR3;UTP11;UTP3;WDR18;WDR46
GO_Biological_Process_2026,RRNA Metabolic Process (GO:0016072),1.93522275125934e-08,3.967873958271736e-06,1.8093071863543e-08,4.137746357716411e-06,3.372257309941521,46,103,GC-robust,ANG;DKC1;EBNA1BP2;EXOSC4;EXOSC5;EXOSC6;EXOSC8;FBL;GTF3A;IMP3;IMP4;LYAR;METTL5;MRM1;MRTO4;MYC;NIFK;NOB1;NOP53;PIH1D1;PIN4;POP4;RPL11;RPL14;RPL26;RPL27;RPL35A;RPL5;RPL7;RPS15;RPS16;RPS17;RPS19;RPS24;RPS25;RPS27;RPS27L;RPS28;RPS6;RPS7;RRP36;RRP9;SBDS;SIRT7;TRIR;WDR18
GO_Biological_Process_2026,ATP Biosynthetic Process (GO:0006754),2.79746515279197e-08,5.544575932833684e-06,3.52373679704346e-08,7.224875515593245e-06,10.710002622301214,18,25,GC-robust,ATP5F1A;ATP5F1B;ATP5F1C;ATP5F1D;ATP5F1E;ATP5MC1;ATP5MC2;ATP5MC3;ATP5ME;ATP5MF;ATP5MG;ATP5MJ;ATP5MK;ATP5PB;ATP5PD;ATP5PF;ATP5PO;NUDT2
GO_Cellular_Component_2026,U2-type Precatalytic Spliceosome (GO:0071005),2.17778551755622e-07,6.170392299742623e-06,6.18604743672204e-07,1.9718026204551502e-05,4.5156962887299965,26,50,GC-robust,LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MAGOHB;MFAP1;PHF5A;PRPF31;RBMX2;RNF113A;SF3B5;SNRPB;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNU13;TXNL4A;WBP4;ZMAT2
GO_Molecular_Function_2026,RRNA Binding (GO:0019843),5.952762203587e-09,8.250528414171583e-06,1.23202406145416e-08,1.7075853491754656e-05,5.926085647301744,27,46,GC-robust,ANG;CIRBP;DDX28;ERAL1;GTF3A;MRPL11;MRPL16;MRPL18;MRPS18C;MRPS7;NOL12;NOP53;NPM1;PPAN;RBFA;RPL11;RPL12;RPL23;RPL5;RPLP0;RPS3;RPS5;RPS9;RRS1;SBDS;TST;UTP23
GO_Biological_Process_2026,Energy Derivation by Oxidation of Organic Compounds (GO:0015980),4.69280183762275e-08,9.001096685969314e-06,1.53974794906048e-07,2.7743458500344284e-05,6.730219780219781,21,34,GC-robust,CHCHD5;COX4I1;COX5A;COX5B;COX6A1;COX6B1;COX6C;COX7A2;COX7B;COX7C;COX8A;CYC1;CYCS;MTLN;UQCR10;UQCR11;UQCRB;UQCRC1;UQCRFS1;UQCRH;UQCRQ
GO_Biological_Process_2026,Response to Type I Interferon (GO:0034340),8.27182565176346e-08,1.5370086039182977e-05,1.89761473909461e-07,3.318593305487221e-05,5.210375816993464,25,45,GC-robust,ADRM1;CH25H;ISG15;PSMA4;PSMA5;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMC3;PSMC4;PSMC5;PSMD4;PSMD6;PSMD7;PSMD8;PSME1;PSME2;SEM1;SHFL;SHMT2;SMPD1
GO_Cellular_Component_2026,Spliceosomal snRNP Complex (GO:0097525),5.96495313295426e-07,1.601118998845617e-05,1.04153974296046e-06,3.1246192288813804e-05,4.1685737637923985,27,54,GC-robust,CD2BP2;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;PHF5A;PRPF31;RBMX2;SF3B5;SNRPA;SNRPB;SNRPB2;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;TSSC4;TXNL4A;TXNL4B
GO_Biological_Process_2026,"RNA Splicing, via Transesterification Reactions With Bulged Adenosine as Nucleophile (GO:0000377)",1.0925553369498e-07,1.9685860707586396e-05,1.72118719251753e-06,0.0002842827512974787,2.244153625882294,66,189,GC-robust,BCAS2;C9ORF78;CD2BP2;CIRBP;CRIPT;CWC15;CWC25;FAM32A;FRG1;GEMIN6;HNRNPA1;HNRNPA1L3;HSPA8;ISY1;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MAGOH;MAGOHB;MFAP1;NCBP2;NKAP;PDCD7;PHF5A;PPIE;PPIL3;PRPF31;RBM3;RBM42;RBM8A;RBMX2;RNF113A;SCNM1;SF3B5;SF3B6;SNRNP25;SNRNP27;SNRNP35;SNRPA;SNRPB;SNRPB2;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;SRSF10;SYF2;TXNL4A;TXNL4B;U2AF1L4;UBL5;USP39;WBP4;WDR83;ZCRB1;ZMAT2;ZNF830
GO_Biological_Process_2026,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),1.28144932218781e-07,2.176999334208205e-05,1.53974794906048e-07,2.7743458500344284e-05,6.730219780219781,21,34,GC-robust,BCS1L;DMAC1;DMAC2;ECSIT;FOXRED1;LYRM2;NDUFA13;NDUFA6;NDUFAF1;NDUFAF3;NDUFAF4;NDUFAF8;NDUFC2;NDUFS2;NDUFS3;NDUFS5;NDUFS7;NDUFS8;TMEM126A;TMEM126B;TMEM70
GO_Biological_Process_2026,NADH Dehydrogenase Complex Assembly (GO:0010257),1.28144932218781e-07,2.176999334208205e-05,1.53974794906048e-07,2.7743458500344284e-05,6.730219780219781,21,34,GC-robust,BCS1L;DMAC1;DMAC2;ECSIT;FOXRED1;LYRM2;NDUFA13;NDUFA6;NDUFAF1;NDUFAF3;NDUFAF4;NDUFAF8;NDUFC2;NDUFS2;NDUFS3;NDUFS5;NDUFS7;NDUFS8;TMEM126A;TMEM126B;TMEM70
GO_Biological_Process_2026,RNA Processing (GO:0006396),1.90718992352485e-07,3.1500420236885444e-05,3.85444317665936e-06,0.0005876543366260655,1.8952005999250092,95,305,GC-robust,ARL6IP4;BCAS2;CLP1;DKC1;DTWD2;EBNA1BP2;EXOSC1;EXOSC4;EXOSC5;EXOSC6;EXOSC8;FASTK;FBL;GEMIN2;HNRNPA0;IMP3;IMP4;INTS15;INTS5;ISG20;KHDRBS1;LSM3;LSM4;LSM5;LSM6;LYAR;MAGOH;MAGOHB;METTL5;MRM1;MRTO4;NCBP2;NOB1;NOP53;PCIF1;PDCD7;PIH1D1;PIN4;POP4;POP5;POP7;PRMT1;RBM3;RBM8A;RBPMS;RP9;RPL11;RPL14;RPL26;RPL27;RPL35A;RPL5;RPL7;RPP21;RPP25;RPP40;RPS15;RPS16;RPS17;RPS19;RPS24;RPS25;RPS27;RPS27L;RPS28;RPS6;RPS7;RRP36;RRP9;SBDS;SCNM1;SNRNP25;SNRNP35;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPF;SNRPG;SNRPN;SRSF2;SRSF7;SSB;THG1L;TRMT1;TRMT10C;TRMT61A;TSEN34;TSEN54;TUT1;USP39;WBP4;WDR18;ZCRB1;ZNF830
GO_Biological_Process_2026,Spliceosomal tri-snRNP Complex Assembly (GO:0000244),2.11920383257975e-07,3.405617834734917e-05,3.90543832189231e-07,6.634781789134765e-05,5.72902633190447,22,38,GC-robust,CD2BP2;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;PRPF31;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNU13;SRSF10;SRSF12;TSSC4;TXNL4B;USP39
GO_Biological_Process_2026,"MRNA Splicing, via Spliceosome (GO:0000398)",2.82392492868373e-07,4.41869937525091e-05,7.60429815511043e-06,0.0011028087031777223,2.023150227011924,74,227,GC-robust,BCAS2;C9ORF78;CD2BP2;CELF4;CIRBP;COIL;CRIPT;CWC15;CWC25;FAM32A;FRG1;GEMIN2;GEMIN6;HNRNPA1;HNRNPA1L3;HSPA8;ISY1;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MAGOH;MAGOHB;MFAP1;NCBP2;NKAP;PDCD7;PHF5A;PPIE;PPIL3;PQBP1;PRPF31;PUF60;RBM3;RBM42;RBM8A;RBMX2;RNF113A;SCNM1;SF3B5;SF3B6;SNRNP25;SNRNP27;SNRNP35;SNRPA;SNRPB;SNRPB2;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;SRSF10;SRSF6;STRAP;SYF2;TSSC4;TXNL4A;TXNL4B;U2AF1L4;UBL5;USP39;WBP4;WDR83;ZCRB1;ZMAT2;ZNF830
GO_Molecular_Function_2026,"2 Iron, 2 Sulfur Cluster Binding (GO:0051537)",7.23165709354736e-08,5.0115383658283207e-05,2.86371010019387e-07,0.00019845510994343518,24.965573436545125,12,14,GC-robust,CIAPIN1;CISD1;CISD2;CISD3;FDX1;FXN;ISCA1;ISCA2;ISCU;NFU1;SDHB;SLC25A39
GO_Cellular_Component_2026,U12-type Spliceosomal Complex (GO:0005689),1.96642234496921e-06,5.0143769796714854e-05,5.1575513342666e-06,0.00012525481811790314,6.660305810397554,16,26,GC-robust,LSM7;PDCD7;PHF5A;SF3B5;SF3B6;SNRNP25;SNRNP35;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;YBX1;ZCRB1
GO_Cellular_Component_2026,U4 snRNP (GO:0005687),2.55932828301062e-06,6.215511544454363e-05,4.70222116439349e-06,0.00011990663969203399,37.42732084690554,9,10,GC-robust,PRPF31;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN
GO_Biological_Process_2026,MRNA Processing (GO:0006397),7.33065468009498e-07,0.00011176428904575578,2.6087578287518e-05,0.003607366058083303,1.880009005475236,80,258,GC-robust,BCAS2;C9ORF78;CD2BP2;CIRBP;CLP1;CRIPT;CWC15;CWC25;FAM32A;FRG1;GEMIN2;GEMIN6;HNRNPA0;HNRNPA1;HNRNPA1L3;HSPA8;ISY1;KHDRBS1;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MAGOH;MAGOHB;MBLAC1;MFAP1;NCBP2;NKAP;PCIF1;PDCD7;PHF5A;PPIE;PPIL3;PRPF31;RAMAC;RBM3;RBM42;RBM8A;RBMX2;RNF113A;RTCB;SCNM1;SF3B5;SF3B6;SNRNP25;SNRNP27;SNRNP35;SNRPA;SNRPB;SNRPB2;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;SRSF10;SRSF2;SRSF7;SYF2;TRMT10C;TRMT61A;TUT1;TXNL4A;TXNL4B;U2AF1L4;UBL5;USP39;WBP4;WDR83;ZBTB8OS;ZCRB1;ZMAT2;ZNF830
GO_Biological_Process_2026,Ribosomal Large Subunit Biogenesis (GO:0042273),8.52157496077588e-07,0.00012667321179193344,2.55044996857607e-06,0.0004098642030581976,4.348003657962728,24,47,GC-robust,BRIX1;CINP;EBNA1BP2;EIF6;GTF3A;MALSU1;MRTO4;NIP7;NOP16;NOP53;NPM1;NSA2;PAK1IP1;RPL11;RPL14;RPL26;RPL35A;RPL5;RPL7;RPL7A;RRP15;RRS1;RSL24D1;TRMT112
GO_Cellular_Component_2026,U2-type Spliceosomal Complex (GO:0005684),6.32142704888262e-06,0.00014654217249682438,2.45601272968972e-05,0.0005693484055189806,2.680918262903933,36,92,GC-robust,BCAS2;CCDC12;CWC15;CWC25;ISY1;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MAGOHB;MFAP1;PHF5A;PPIE;PRPF31;RBM8A;RBMX2;RNF113A;SF3B5;SF3B6;SNRPB;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;SYF2;TXNL4A;WBP4;ZMAT2
GO_Biological_Process_2026,Mitochondrial Respiratory Chain Complex IV Assembly (GO:0033617),1.10366156731466e-06,0.00016005784583543825,3.38422715215125e-06,0.0005295424907024034,6.434246626130802,17,28,GC-robust,BCS1L;CMC1;COA3;COA5;COA6;COA8;COX14;COX16;COX17;COX19;PET100;PET117;SCO1;SMIM20;STMP1;SURF1;TMEM223
GO_Cellular_Component_2026,Intracellular Membraneless Organelle (GO:0043232),8.78733631729991e-06,0.00019484963138360672,5.21985244934186e-05,0.0011092186454851453,1.4058313632781718,268,1072,GC-robust,ABHD14B;ABT1;ACTB;ACTG1;AK6;ALKBH2;ANAPC11;ANG;ANP32B;APEX1;ARHGDIB;ARL2;ARL4A;AURKB;BCAP31;BFSP2;BIN1;BRIX1;BUD23;C19ORF12;C1D;C1ORF146;CAPG;CAPZA1;CASP6;CBX3;CCDC110;CCDC137;CCT3;CDC20;CDCA5;CENPH;CENPV;CERKL;CFAP276;CIAO2B;CIAPIN1;CNN2;COIL;CSTB;CUTC;DCX;DDX24;DDX28;DDX50;DEDD;DEK;DKC1;DNAJB9;DNAJC21;DOLK;DYNLL1;EBNA1BP2;EDF1;EEF1A1;EID3;ELOF1;EMD;ENDOV;EXOSC1;EXOSC4;EXOSC5;EXOSC6;EXOSC8;FAAP20;FAM32A;FAU;FBL;FEN1;FRG1;FRMD5;FSAF1;GAPDH;GET3;GIMAP2;GIMAP7;GRWD1;GTF2H5;H1-10;H1-2;HDHD3;HILPDA;HINFP;HINT1;HIRIP3;HMGB2;HMGN2;HSD17B11;HSPB1;IFI35;ILF2;IMP3;IMP4;INTS15;ISG20;ITGB1BP1;JTB;KATNA1;KNOP1;KRR1;KRT10;LDAF1;LDB3;LLPH;LMOD2;LMOD3;LSM6;LYAR;MAD2L1BP;MAD2L2;MAGED2;MAGEH1;MAPK3;MCRS1;MEAF6;METTL18;METTL5;MIF4GD;MRPL13;MRPL4;MRPS12;MRPS7;MRTO4;MYC;MZT1;MZT2A;MZT2B;NGDN;NIFK;NIP7;NLE1;NOL12;NOL7;NOP16;NOP53;NPM1;NPM2;NPM3;NSA2;NSUN5;NUCKS1;NUDC;NUSAP1;P3H4;PA2G4;PAK1IP1;PARP1;PDCD2;PDLIM1;PIH1D1;PIM1;PIN4;PLIN2;PNPLA3;PNPLA4;POP4;POP5;POP7;PPL;PPP1CC;PPP1R7;PRC1;PSIP1;PWP1;PYM1;RAB5C;RAC1;RAC2;RAD51;RAN;RBIS;RBM7;RBMX2;REC114;RGCC;RHNO1;RHOG;RIOX1;RPL10A;RPL11;RPL13;RPL13A;RPL15;RPL19;RPL23;RPL23A;RPL26;RPL27;RPL29;RPL35;RPL36;RPL36A;RPL4;RPL5;RPL7;RPL7A;RPL8;RPL9;RPS10;RPS11;RPS13;RPS14;RPS17;RPS18;RPS19;RPS19BP1;RPS2;RPS23;RPS25;RPS26;RPS27;RPS27A;RPS27L;RPS28;RPS29;RPS3;RPS3A;RPS4X;RPS5;RPS6;RPS7;RPS9;RRP36;RRP9;RRS1;RSL1D1;RSL24D1;S100A8;S100A9;SAC3D1;SAP30L;SASS6;SBDS;SERP1;SET;SFR1;SHOC1;SIRT6;SIRT7;SLBP;SLX9;SNRNP35;SNU13;SOX30;SRP19;STAG3;SUB1;SUMO1;SYCE3;TAF13;TBCC;TRMT10A;TUBA4A;TUBB;TUBB4B;TUT1;UBE2I;UBE2M;UHRF1;UPF3A;UTP11;UTP3;UXT;VIM;WDR46;XRCC6;ZNF404;ZNF771
GO_Biological_Process_2026,Respiratory Chain Complex IV Assembly (GO:0008535),4.0970591653006e-06,0.0005800265189732707,1.24152153238343e-05,0.001757639769417113,5.4438292132011545,17,30,GC-robust,BCS1L;CMC1;COA3;COA5;COA6;COA8;COX14;COX16;COX17;COX19;PET100;PET117;SCO1;SMIM20;STMP1;SURF1;TMEM223
GO_Biological_Process_2026,"Mitochondrial Electron Transport, Ubiquinol to Cytochrome C (GO:0006122)",4.6522105368287e-06,0.000643303345394964,5.11470872182529e-06,0.0007603014514993294,20.796171859091835,10,12,GC-robust,CYC1;CYCS;UQCC3;UQCR10;UQCR11;UQCRB;UQCRC1;UQCRFS1;UQCRH;UQCRQ
GO_Cellular_Component_2026,U6 snRNP (GO:0005688),6.24224160373919e-05,0.0013264763407945777,9.24018540009938e-05,0.0018849978216202734,29.0982905982906,7,8,GC-robust,LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8
GO_Cellular_Component_2026,U1 snRNP (GO:0005685),9.70268829071352e-05,0.001979348411305558,0.000179630289346,0.0033930165765355554,6.535670643002619,11,18,GC-robust,SNRPA;SNRPB;SNRPB2;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN
GO_Cellular_Component_2026,Cytoplasmic Side of Lysosomal Membrane (GO:0098574),0.0001162050426773,0.0022794066063624233,5.17803050591783e-05,0.0011092186454851453,10.397067806963959,10,14,GC-robust,BLOC1S1;BLOC1S2;BORCS6;BORCS7;BORCS8;EEF1A1;KXD1;LITAF;LITAFD;SNAPIN
GO_Biological_Process_2026,Protein Insertion Into Mitochondrial Membrane (GO:0051204),1.95113621450381e-05,0.0026366945298726486,3.0476491841753e-05,0.003939417836762246,5.674962013119371,15,26,GC-robust,MOAP1;NDUFA13;ROMO1;TIMM10;TIMM13;TIMM22;TIMM29;TIMM8A;TIMM8B;TIMM9;TOMM20;TOMM22;TOMM40;TOMM5;TOMM7
GO_Cellular_Component_2026,U5 snRNP (GO:0005682),0.0001565859997022,0.0029577355499304445,0.000179630289346,0.0033930165765355554,6.535670643002619,11,18,GC-robust,CD2BP2;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPG;SNRPN;TSSC4;TXNL4A;TXNL4B
GO_Biological_Process_2026,Spliceosome Conformational Change to Release U4 (Or U4atac) and U1 (Or U11) (GO:0000388),2.62971392284687e-05,0.0034747286633883307,4.06153251403348e-05,0.005131274804294651,4.40784153759403,18,35,GC-robust,PDCD7;PHF5A;PRPF31;SCNM1;SF3B5;SF3B6;SNRNP25;SNRNP35;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNU13;TXNL4B;USP39
GO_Biological_Process_2026,Negative Regulation of RNA Splicing (GO:0033119),2.74741000395633e-05,0.0035513260616357257,6.4636169042125e-05,0.007843401247438271,4.422461256117455,17,33,GC-robust,C1QBP;PCBP4;RPS13;RPS26;SAP18;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SRSF10;SRSF12;SRSF6;SRSF7;TMBIM6
GO_Biological_Process_2026,Spliceosomal Conformational Changes to Generate Catalytic Conformation (GO:0000393),2.85713708777542e-05,0.003614582366789925,4.14230054837106e-05,0.005131274804294651,4.163402692778458,19,38,GC-robust,ISY1;PDCD7;PHF5A;PRPF31;SCNM1;SF3B5;SF3B6;SNRNP25;SNRNP35;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNU13;TXNL4B;USP39
GO_Cellular_Component_2026,U7 snRNP (GO:0005683),0.0002061972678507,0.0037557359501377502,0.0004010547772452,0.006597997948227484,24.936317395727364,6,7,GC-robust,LSM10;SNRPB;SNRPD3;SNRPE;SNRPF;SNRPG
GO_Cellular_Component_2026,COPI-coated Vesicle (GO:0030137),0.0002243790779458,0.0039459768880123446,0.0004010547772452,0.006597997948227484,24.936317395727364,6,7,GC-robust,KDELR1;KDELR2;KDELR3;TMED10;TMED2;VMA22
