"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Biological_Process_2026::Reg of Cardiac Muscle Cell Action Potential Involved in Regulation of Contraction (GO:0098909)",0.747406462927542,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Cold (GO:0070417)",0.747419820680195,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Meiotic Nuclear Division (GO:0040020)",0.747465075372471,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Import (GO:0017038)",0.747665950569196,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mitochondrial Gene Expression (GO:0062125)",0.747671128179515,2,12,0.766234298507828,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::L-proline Metabolic Process (GO:0006560)",0.747730279752855,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of MDA-5 Signaling Pathway (GO:0039533)",0.747891136759609,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Acyl-CoA Biosynthetic Process (GO:0071616)",0.747935911851019,3,17,0.742376105220508,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Netrin Receptor Activity (GO:0005042)",0.747965452982538,1,5,0.702591498087087,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::5'-3' RNA Exonuclease Activity (GO:0004534)",0.747969690805121,1,6,0.76665616181982,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Dopamine Uptake Involved in Synaptic Transmission (GO:0051584)",0.74803874425843,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::L-valine Catabolic Process (GO:0006574)",0.748214215837109,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Valine Metabolic Process (GO:0006573)",0.748214215837109,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900025)",0.748407811089995,2,11,0.721088969502043,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Meiotic Spindle Assembly (GO:0090306)",0.748573548496886,1,7,0.816924574711503,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Chromosome Segregation (GO:0051983)",0.748672589415743,3,19,0.809692448232543,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012)",0.74877235926917,2,11,0.721088969502043,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Phagolysosome (GO:0032010)",0.749299626719739,1,5,0.702591498087087,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Imidazole-containing Compound Catabolic Process (GO:0052805)",0.74942139945698,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::L-histidine Catabolic Process (GO:0006548)",0.74942139945698,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of T Cell Mediated Immunity (GO:0002709)",0.749493737925603,2,11,0.721088969502043,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::C-C Chemokine Receptor Activity (GO:0016493)",0.749802394455955,4,22,0.728996598668304,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Endoderm Formation (GO:0001706)",0.749851833316861,5,26,0.68748271761109,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Gamma-aminobutyric Acid Transmembrane Transporter Activity (GO:0015185)",0.750138681228027,1,5,0.702591498087087,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Aldehyde Dehydrogenase [NAD(P)+] Activity (GO:0004030)",0.75022235917174,2,11,0.721088969502043,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sensory Perception of Pain (GO:0019233)",0.750294747961231,4,23,0.762052181619993,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitochondrial RNA Modification (GO:1900864)",0.75054367279125,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Localization to Phagophore Assembly Site (GO:0034497)",0.75056107433874,3,16,0.702166926842525,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Polysaccharide Metabolic Process (GO:0005976)",0.75058462394354,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0060368)",0.750736415651847,1,7,0.816924574711503,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::TRNA Aminoacylation for Protein Translation (GO:0006418)",0.750783364240492,7,39,0.765035499970239,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::MRNA 5'-UTR Binding (GO:0048027)",0.750852275622444,2,13,0.804876820911613,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cation Transmembrane Transport (GO:1904064)",0.75129330605329,3,16,0.702166926842525,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Neutrophil-mediated Killing of Bacterium (GO:0070944)",0.751520297843372,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mitochondrion Organization (GO:0010821)",0.751900206910219,6,33,0.744587899977302,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Carbohydrate Derivative Transport (GO:1901264)",0.752043267717297,4,21,0.692611943751257,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Foam Cell Differentiation (GO:0090077)",0.752193783745591,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Synaptic Transmission, Cholinergic (GO:0032222)",0.752386083710559,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lamellipodium Organization (GO:0097581)",0.752577521438207,5,28,0.751628972063732,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lipoprotein Metabolic Process (GO:0042157)",0.752633084600072,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Adaptation of Signaling Pathway (GO:0022401)",0.75266685026741,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Macroautophagy (GO:0016236)",0.75267000838675,33,172,0.800179070346057,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010642)",0.752750611236908,2,11,0.721088969502043,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of DNA Binding (GO:0051101)",0.752831543092548,5,27,0.72087371009543,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Very Long-Chain Fatty Acid Metabolic Process (GO:0000038)",0.753082153283826,4,24,0.791877898250204,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Internal Protein Amino Acid Acetylation (GO:0006475)",0.753252789153093,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of cAMP/PKA Signal Transduction (GO:0141161)",0.753274130852253,6,35,0.795736068660375,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Glycoprotein Biosynthetic Process (GO:0010559)",0.753276391734241,2,11,0.721088969502043,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Systemic Arterial Blood Pressure (GO:0003085)",0.753321930871342,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Myeloid Leukocyte Mediated Immunity (GO:0002888)",0.753352380002775,2,11,0.721088969502043,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Aromatic Amino Acid Family Catabolic Process (GO:0009074)",0.753477200627818,3,18,0.778131670203162,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Glutamate-gated Calcium Ion Channel Activity (GO:0022849)",0.754086622042878,1,5,0.702591498087087,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::DNA-templated DNA Replication Maintenance of Fidelity (GO:0045005)",0.754125235279086,9,52,0.817721511858375,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Fever Generation (GO:0031622)",0.754204235548614,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of DNA Biosynthetic Process (GO:2000279)",0.754307844622594,4,23,0.762052181619993,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Interleukin-17 (GO:0097398)",0.754312274403338,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Interleukin-17-mediated Signaling Pathway (GO:0097400)",0.754312274403338,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Monoatomic Ion Transport (GO:0043270)",0.754347267191607,6,33,0.744587899977302,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitochondrial Translational Elongation (GO:0070125)",0.754350063011612,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Fructose Binding (GO:0070061)",0.754495430385279,1,5,0.702591498087087,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Bradykinin Catabolic Process (GO:0010815)",0.754495465324929,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Protein-arginine N-methyltransferase Activity (GO:0016274)",0.754504395348549,2,12,0.766234298507828,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::NAD+ Biosynthetic Process via the Salvage Pathway (GO:0034355)",0.754589062550231,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pyridine Nucleotide Salvage (GO:0019365)",0.754589062550231,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cellular Response to Hypoxia (GO:1900037)",0.754677623476815,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Sulfuric Ester Hydrolase Activity (GO:0008484)",0.754739910938594,2,11,0.721088969502043,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Amyloid-Beta Clearance (GO:1900223)",0.754991263585626,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lytic Vacuole Organization (GO:0080171)",0.755102932053316,8,43,0.736378828612548,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Respiratory System Process (GO:0044065)",0.755250586137211,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mast Cell Chemotaxis (GO:0060753)",0.755349452859429,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::RNA Stabilization (GO:0043489)",0.755428424099627,7,41,0.81014711086193,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)",0.755471511203366,4,22,0.728996598668304,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Defense Response to Protozoan (GO:0042832)",0.755507979800614,2,12,0.766234298507828,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Plasma Membrane Raft Organization (GO:0044857)",0.755618296683559,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::3',5'-Cyclic-Nucleotide Phosphodiesterase Activity (GO:0004114)",0.755859970781539,3,18,0.778131670203162,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Stem Cell Proliferation (GO:2000648)",0.755905164671153,2,12,0.766234298507828,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::NMDA Selective Glutamate Receptor Signaling Pathway (GO:0098989)",0.75608879573575,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Glutathione Transmembrane Transporter Activity (GO:0034634)",0.756101466317498,1,6,0.76665616181982,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Granulocyte Migration (GO:0097530)",0.756359724030455,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Purine Nucleotide Biosynthetic Process (GO:0006164)",0.756428409960877,3,18,0.778131670203162,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of T Cell Differentiation (GO:0045580)",0.756461703673897,8,43,0.736378828612548,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Synaptic Vesicle Endocytosis (GO:0048488)",0.756501109433702,5,28,0.751628972063732,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Endopeptidase Activity (GO:0004175)",0.756533673350519,45,221,0.690807836770229,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::X Chromosome (GO:0000805)",0.756772774893896,1,7,0.816924574711503,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Uridylyltransferase Activity (GO:0070569)",0.756800884116162,1,6,0.76665616181982,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Localization to Membrane Raft (GO:1903044)",0.756812173577833,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitochondrial RNA 3'-End Processing (GO:0000965)",0.75682692189451,1,7,0.816924574711503,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of T Cell Cytokine Production (GO:0002726)",0.756852897419671,4,23,0.762052181619993,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::MAP Kinase Tyrosine Phosphatase Activity (GO:0033550)",0.75685616323792,1,5,0.702591498087087,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Hemostasis (GO:0007599)",0.757523984037842,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Muscle Cell Apoptotic Process (GO:0010656)",0.757533124490881,3,16,0.702166926842525,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Inner Dynein Arm (GO:0036156)",0.757764247490661,1,6,0.76665616181982,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Lead Ion (GO:0010288)",0.757792603016367,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Toll-Like Receptor 2 Signaling Pathway (GO:0034137)",0.757860412726764,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Histone Ubiquitin Ligase Activity (GO:0140852)",0.757972245170893,1,6,0.76665616181982,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::SnRNA Processing (GO:0016180)",0.758004218957345,4,23,0.762052181619993,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Localization to Endoplasmic Reticulum Exit Site (GO:0070973)",0.758017773079627,1,7,0.816924574711503,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Adapt Imm Response Based on Som Recomb of Imm Recs Built Fm Immunoglobulin Superf Dom (GO:0002460)",0.758547271574737,5,27,0.72087371009543,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::ATP-dependent Diacylglycerol Kinase Activity (GO:0004143)",0.758559433176241,2,11,0.721088969502043,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Cortical Cytoskeleton (GO:0030863)",0.75880148907849,11,56,0.685714280912948,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Atrial Cardiac Muscle Cell Membrane Repolarization (GO:0060372)",0.758832217176254,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Adenylyltransferase Activity (GO:0070566)",0.758852083258116,4,23,0.762052181619993,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cell Proliferation Involved in Heart Morphogenesis (GO:2000136)",0.758906662490553,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::L-lysine Transmembrane Transporter Activity (GO:0015189)",0.758974153814086,1,5,0.702591498087087,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Manganese Ion (GO:0010042)",0.759111459526311,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Leukocyte Adhesion to Arterial Endothelial Cell (GO:1904997)",0.759210372619999,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of mRNA Metabolic Process (GO:1903313)",0.759325044433025,2,12,0.766234298507828,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lamellipodium Assembly (GO:0030032)",0.759348432712049,4,23,0.762052181619993,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Complement Activation (GO:0045916)",0.759441970864246,2,12,0.766234298507828,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Minor Groove of Adenine-Thymine-Rich DNA Binding (GO:0003680)",0.759569405729106,1,6,0.76665616181982,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mesoderm Formation (GO:0001707)",0.759710018346993,3,16,0.702166926842525,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Rho Protein Signal Transduction (GO:0007266)",0.759757548465892,10,51,0.684552621070792,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Serine Transport (GO:0032329)",0.759848107387848,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Sodium Ion Transmembrane Transport (GO:1902306)",0.759948834951367,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::T Follicular Helper Cell Differentiation (GO:0061470)",0.760119195186238,1,7,0.816924574711503,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Extracellular Matrix Disassembly (GO:0010716)",0.760176023871393,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::RNA Cap Binding (GO:0000339)",0.760336886673296,3,18,0.778131670203162,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lysosomal Protein Catabolic Process (GO:1905146)",0.760461622858024,2,12,0.766234298507828,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of mRNA Catabolic Process (GO:1902373)",0.76049931917833,7,41,0.81014711086193,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cellular Component Organization (GO:0051130)",0.760663683386906,18,90,0.678856484118958,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Gliogenesis (GO:0014015)",0.760745425157173,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Deubiquitinase Activator Activity (GO:0035800)",0.760979690595743,1,6,0.76665616181982,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Defense Response (GO:0006968)",0.76119537515057,8,45,0.782984139628562,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pyrimidine-containing Compound Biosynthetic Process (GO:0072528)",0.761593145476008,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cholesterol Biosynthetic Process (GO:0006695)",0.76163911641922,5,29,0.779781094138772,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Secondary Alcohol Biosynthetic Process (GO:1902653)",0.76163911641922,5,29,0.779781094138772,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cell Cycle (GO:0051726)",0.761940610209149,59,293,0.742958706977005,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Glycosaminoglycan Biosynthetic Process (GO:0006024)",0.76194858273661,4,22,0.728996598668304,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Nucleobase Biosynthetic Process (GO:0046112)",0.762312630112679,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039532)",0.762932204397246,7,39,0.765035499970239,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Inorganic Cation Import Across Plasma Membrane (GO:0098659)",0.762939625780749,14,72,0.711291425465364,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Acetylgalactosaminyltransferase Activity (GO:0008376)",0.762997228365189,2,12,0.766234298507828,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092)",0.763013717653434,5,28,0.751628972063732,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Cocaine (GO:0042220)",0.763154652432898,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Endoplasmic Reticulum Tubular Network Formation (GO:0071787)",0.763317499882953,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Selenocysteine Incorporation (GO:0001514)",0.763320040471407,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Translational Readthrough (GO:0006451)",0.763320040471407,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mitotic Metaphase/Anaphase Transition (GO:0030071)",0.763384994204888,9,51,0.798939055139442,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitotic DNA Replication (GO:1902969)",0.763392304738896,2,11,0.721088969502043,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lipoprotein Transport (GO:0042953)",0.763515077424427,2,13,0.804876820911613,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to UV-A (GO:0071492)",0.763607056581766,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051045)",0.763609554829631,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0045743)",0.76374596859516,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Glial Cell Differentiation (GO:0045687)",0.763754724709248,3,16,0.702166926842525,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::SAM Complex (GO:0001401)",0.76380526706461,2,12,0.766234298507828,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Protein Kinase A Catalytic Subunit Binding (GO:0034236)",0.763833645935061,2,12,0.766234298507828,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Thiol Oxidase Activity (GO:0016972)",0.764238344010453,1,6,0.76665616181982,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::CDP-alcohol Phosphatidyltransferase Activity (GO:0017169)",0.764436215055161,1,6,0.76665616181982,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Nerve Growth Factor Binding (GO:0048406)",0.764569706639428,1,5,0.702591498087087,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Purine Ribonucleoside Monophosphate Biosynthetic Process (GO:0009168)",0.764696743186337,2,12,0.766234298507828,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::5S Class rRNA Transcription by RNA Polymerase III (GO:0042791)",0.764787043534393,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Transcription Factor TFIIIC Complex (GO:0000127)",0.764787043534393,1,6,0.76665616181982,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of ERK1 and ERK2 Cascade (GO:0070373)",0.764822110985289,8,42,0.710650887193915,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Catecholamine Biosynthetic Process (GO:0042423)",0.764883480839998,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Filopodium Assembly (GO:0046847)",0.765110252313904,3,16,0.702166926842525,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Response to Oxidative Stress (GO:1902883)",0.765116597075548,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Bile Acid Biosynthetic Process (GO:0006699)",0.765187898488448,4,23,0.762052181619993,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Osteoblast Proliferation (GO:0033689)",0.765437115759907,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Acetylation (GO:0006473)",0.765732668321151,3,19,0.809692448232543,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Phosphatidylglycerol Biosynthetic Process (GO:0006655)",0.765766675676978,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::B Cell Proliferation (GO:0042100)",0.765769642341321,3,19,0.809692448232543,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Fatty Acid Oxidation (GO:0046321)",0.765809484728267,2,11,0.721088969502043,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Tyrosine Phosphorylation of STAT Protein (GO:0042531)",0.765829036333836,4,24,0.791877898250204,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Gephyrin Clustering Involved in Postsynaptic Density Assembly (GO:0097116)",0.766053565352274,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
