Gene_set,Term,P-value,Adjusted P-value,P-value (naive),Adjusted P-value (naive),Odds Ratio,numDEInCat,numInCat,classification,Genes
GO_Biological_Process_2026,Protein Insertion Into Mitochondrial Inner Membrane (GO:0045039),5.77224601480095e-07,0.0004898163046845378,1.79186600551067e-06,0.002128736814546676,16.515177065767286,12,15,GC-robust,BCS1L;OXA1L;ROMO1;TIMM10;TIMM10B;TIMM13;TIMM22;TIMM29;TIMM8A;TIMM8B;TIMM9;TMEM126A
GO_Cellular_Component_2026,Ficolin-1-rich Granule (GO:0101002),2.23997208433045e-05,0.0006346587572269609,1.27383943943778e-05,0.0004060363213207924,2.239431894219986,61,174,GC-robust,A1BG;ACTR1B;ADAM8;APEH;ARPC5;ATP6AP2;ATP6V0C;C1ORF35;CAPN1;CCT8;CFD;COMMD3;CSNK2B;CST3;CSTB;CTSD;CTSZ;DYNLL1;DYNLT1;EEF1A1;EEF2;FCER1G;GMFG;GPI;GSDMD;GSTP1;GUSB;HMGB1;HSP90AA1;HSP90AB1;HSPA1A;HSPA1B;HSPA6;HSPA8;ILF2;IMPDH1;ITGB2;LAMP1;LAMTOR1;LGALS3;MIF;NME2;PDAP1;PKM;PPIA;PPIE;PRDX4;PSMA5;PSMB1;PSMC3;PSMD2;PSMD3;PSMD6;PSMD7;RAC1;RHOA;SERPINB6;SRP14;TBC1D10C;TCIRG1;XRCC6
GO_Biological_Process_2026,Spliceosomal tri-snRNP Complex Assembly (GO:0000244),1.17259021757131e-06,0.000870394925716767,3.89252315900791e-06,0.0033030839377867125,5.106317162556681,21,38,GC-robust,CD2BP2;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;PRPF31;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNU13;SRSF12;TSSC4;TXNL4B;USP39
GO_Biological_Process_2026,Spliceosomal Conformational Changes to Generate Catalytic Conformation (GO:0000393),1.32655222413449e-06,0.000870394925716767,3.89252315900791e-06,0.0033030839377867125,5.106317162556681,21,38,GC-robust,ISY1;PDCD7;PHF5A;PRPF31;SCNM1;SF3B4;SF3B5;SF3B6;SNRNP25;SNRNP35;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNU13;TXNL4B;USP39;XAB2
GO_Biological_Process_2026,MRNA Processing (GO:0006397),1.4653113227555e-06,0.000870394925716767,0.0003435150280205,0.07036135401523345,1.787964824179951,78,259,n.s.,BCAS2;C9ORF78;CACTIN;CD2BP2;CIRBP;CLP1;CRIPT;CWC15;ESS2;FAM32A;FRG1;GEMIN2;GEMIN6;GPKOW;HNRNPA0;HNRNPA1;HNRNPA1L3;HSPA8;ISY1;LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8;MAGOH;MBLAC1;MFAP1;NKAP;PCIF1;PDCD7;PHF5A;PPIE;PPIL3;PRPF31;RAMAC;RBM3;RBM42;RBM8A;RBMX2;RNF113A;SCNM1;SF3A2;SF3B4;SF3B5;SF3B6;SNRNP25;SNRNP35;SNRPA;SNRPB;SNRPB2;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN;SNU13;SRSF2;SRSF7;SYF2;TRMT10C;TRMT61A;TUT1;TXNL4A;TXNL4B;U2AF1L4;UBL5;USP39;WDR83;XAB2;YJU2;ZBTB8OS;ZCRB1;ZNF830
GO_Biological_Process_2026,Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844),2.11203073724299e-06,0.0011404965981112146,8.24198936389537e-06,0.005439712980170944,4.134826711749788,24,48,GC-robust,ANG;CAMP;CCL20;CCL4;CCL5;F2;FAM3A;FAU;GAPDH;GNLY;H2BC11;H2BC12;H2BC26;H2BC3;H2BC9;HMGN2;LEAP2;LGALS3;POMC;RNASE6;S100A9;TOR2A;XCL1;XCL2
GO_Biological_Process_2026,Protein Insertion Into Mitochondrial Membrane (GO:0051204),3.45625504201039e-06,0.0017108462457951432,1.27560125101715e-05,0.007577071431041872,6.8835688673275675,15,24,GC-robust,MOAP1;ROMO1;TIMM10;TIMM10B;TIMM13;TIMM22;TIMM29;TIMM8A;TIMM8B;TIMM9;TOMM20;TOMM22;TOMM40;TOMM5;TOMM7
GO_Cellular_Component_2026,U6 snRNP (GO:0005688),6.38520079772674e-05,0.0017139223193898092,0.0001196064445592,0.0029047279392948573,28.874078753421774,7,8,GC-robust,LSM2;LSM3;LSM4;LSM5;LSM6;LSM7;LSM8
GO_Cellular_Component_2026,Mitochondrial Matrix (GO:0005759),7.69167507527635e-05,0.0019606435760084278,0.0004111635291981,0.008737224995459624,1.6649941179479313,101,353,GC-robust,ABHD11;ACADVL;ACAT1;ADPRS;ALDH1B1;ALKBH7;AMT;ARL2;AURKAIP1;BCKDK;BLOC1S1;BOLA3;C1QBP;CCAR2;CLPP;COASY;COQ5;CSKMT;DARS2;DNAJC19;ECH1;ECHS1;ECI1;ERAL1;ETFB;ETFBKMT;ETHE1;FAHD1;FASTK;FDPS;FDX1;FDX2;FDXR;FLAD1;FXN;GADD45GIP1;GLRX5;GRPEL1;GSTK1;GSTZ1;HAGH;HSD17B8;HSPE1;HYKK;IDH2;IDH3B;IDH3G;ISCA1;ISCA2;ISCU;LIPT1;LIPT2;LONP1;MALSU1;MARS2;MCAT;MDH2;MMAB;MPST;MRM1;MTG1;MTHFS;NAXE;NFS1;NFU1;NIPSNAP1;NME4;NT5M;NUDT1;NUDT13;NUDT2;OAT;OXA1L;PDK2;PIN4;POLDIP2;POLRMT;PRDX3;PRDX5;PTCD1;PUSL1;QARS1;RBFA;REXO2;RIDA;RPUSD3;SARS2;SHMT2;SIRT3;SLIRP;SMDT1;SOD1;SSBP1;STAR;TEFM;TFB2M;TRMT10C;TST;TXN2;UQCC2;YRDC
GO_Cellular_Component_2026,U1 snRNP (GO:0005685),8.07323825415235e-05,0.0019606435760084278,0.0002568205355963,0.00569471622409187,6.485413216920066,11,18,GC-robust,SNRPA;SNRPB;SNRPB2;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRPN
GO_Biological_Process_2026,DNA Metabolic Process (GO:0006259),4.77439904530179e-06,0.00215071936960431,0.0003050944634697,0.06970235050038531,1.712264896475423,94,322,n.s.,ACD;ADPRS;APEX1;BTG2;C1ORF146;CDC34;CENPS;CHTF18;CINP;CNBP;CSNK1E;DCLRE1B;DCTPP1;DUT;EID3;EME2;ERCC1;FANCG;FEN1;GADD45A;GINS2;GLRX2;GRWD1;GTF2H3;HINFP;HMGB1;HMGB2;HNRNPAB;HPF1;HUS1B;IHO1;ISG20;LRWD1;MAD2L2;MCM5;MEN1;MUTYH;NABP2;NME1;NME3;NOP53;NPM1;NSMCE3;NT5M;NTHL1;NUDT1;NUDT15;PARK7;PARP1;PARP3;PCLAF;PNKP;POLD2;POLE2;POLE3;PRIM1;PSMA4;PSMA5;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PTGES3;PTMS;PURA;RAD51;RAD51C;RAD52;RAD9B;RAN;REC114;RFC4;RNASEH2A;RPA2;RPA3;RUVBL2;SET;SHMT1;SHOC1;SSBP1;SUMO1;TBRG1;TERF2IP;TOP1MT;TREX2;UBE2B;UBE2T;UBE2V2;XPA;XRCC6;ZPR1
GO_Biological_Process_2026,Spliceosome Conformational Change to Release U4 (Or U4atac) and U1 (Or U11) (GO:0000388),5.06903555125595e-06,0.00215071936960431,1.5922308469631e-05,0.00859804657360074,4.906929491239181,19,35,GC-robust,PDCD7;PHF5A;PRPF31;SCNM1;SF3B4;SF3B5;SF3B6;SNRNP25;SNRNP35;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNU13;TXNL4B;USP39
